PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(250, 101)",2.0,"(0, 1)","[(250, 101), (191, 33)]",01 - B,10 - B
"(191, 33)",2.0,"(0, 5)","[(250, 101), (162, 164)]",01 - B,10 - B
"(0, 25)",2.0,"(0, 7)","[(250, 101), (139, 226)]",01 - B,10 - B
"(35, 52)",2.0,"(1, 2)","[(191, 33), (0, 25)]",10 - B,01 - B
"(158, 133)",2.0,"(2, 3)","[(0, 25), (35, 52)]",01 - B,10 - B
"(162, 164)",2.0,"(2, 7)","[(0, 25), (139, 226)]",01 - B,10 - B
"(135, 187)",2.0,"(6, 7)","[(135, 187), (139, 226)]",01 - B,10 - B
"(139, 226)",3.0,"(0, 1, 2)","[(250, 101), (191, 33), (0, 25)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(250, 101), (191, 33), (158, 133)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(250, 101), (191, 33), (162, 164)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(250, 101), (162, 164), (139, 226)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(250, 101), (135, 187), (139, 226)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(191, 33), (0, 25), (35, 52)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(0, 25), (35, 52), (135, 187)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(0, 25), (35, 52), (139, 226)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(0, 25), (135, 187), (139, 226)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(162, 164), (135, 187), (139, 226)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(250, 101), (191, 33), (0, 25), (35, 52)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(250, 101), (191, 33), (0, 25), (158, 133)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(250, 101), (191, 33), (35, 52), (158, 133)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(250, 101), (191, 33), (158, 133), (162, 164)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(250, 101), (191, 33), (162, 164), (139, 226)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(250, 101), (158, 133), (162, 164), (139, 226)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(250, 101), (162, 164), (135, 187), (139, 226)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
