PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100011,10011100
"(250, 210)",2.0,"(0, 1)","[(250, 210), (241, 30)]",01 - B,10 - B
"(241, 30)",2.0,"(0, 6)","[(250, 210), (153, 203)]",01 - B,10 - B
"(87, 73)",2.0,"(0, 7)","[(250, 210), (67, 226)]",01 - B,10 - B
"(5, 46)",2.0,"(1, 2)","[(241, 30), (87, 73)]",11 - M,00 - M
"(150, 169)",2.0,"(1, 3)","[(241, 30), (5, 46)]",10 - B,01 - B
"(59, 155)",2.0,"(2, 3)","[(87, 73), (5, 46)]",10 - B,01 - B
"(153, 203)",2.0,"(3, 5)","[(5, 46), (59, 155)]",00 - M,11 - M
"(67, 226)",2.0,"(3, 7)","[(5, 46), (67, 226)]",01 - B,10 - B
,2.0,"(5, 7)","[(59, 155), (67, 226)]",01 - B,10 - B
,2.0,"(6, 7)","[(153, 203), (67, 226)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(250, 210), (241, 30), (87, 73)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(250, 210), (241, 30), (150, 169)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(250, 210), (241, 30), (153, 203)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(250, 210), (150, 169), (153, 203)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(250, 210), (153, 203), (67, 226)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(241, 30), (87, 73), (5, 46)]",110 - I,001 - I
,3.0,"(2, 3, 5)","[(87, 73), (5, 46), (59, 155)]",100 - I,011 - I
,3.0,"(3, 5, 7)","[(5, 46), (59, 155), (67, 226)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(59, 155), (153, 203), (67, 226)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(250, 210), (241, 30), (87, 73), (5, 46)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(250, 210), (241, 30), (87, 73), (150, 169)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(250, 210), (241, 30), (150, 169), (153, 203)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(250, 210), (150, 169), (153, 203), (67, 226)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(250, 210), (59, 155), (153, 203), (67, 226)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
