PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(245, 227)",2.0,"(0, 1)","[(245, 227), (226, 12)]",01 - B,10 - B
"(226, 12)",2.0,"(0, 6)","[(245, 227), (203, 234)]",01 - B,10 - B
"(8, 96)",2.0,"(0, 7)","[(245, 227), (182, 243)]",00 - M,11 - M
"(39, 142)",2.0,"(1, 2)","[(226, 12), (8, 96)]",10 - B,01 - B
"(46, 164)",2.0,"(2, 3)","[(8, 96), (39, 142)]",01 - B,10 - B
"(47, 191)",2.0,"(2, 5)","[(8, 96), (47, 191)]",01 - B,10 - B
"(203, 234)",2.0,"(4, 5)","[(46, 164), (47, 191)]",01 - B,10 - B
"(182, 243)",2.0,"(5, 7)","[(47, 191), (182, 243)]",10 - B,01 - B
,2.0,"(6, 7)","[(203, 234), (182, 243)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(245, 227), (226, 12), (8, 96)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(245, 227), (226, 12), (203, 234)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(245, 227), (203, 234), (182, 243)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(226, 12), (8, 96), (39, 142)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(8, 96), (39, 142), (46, 164)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(8, 96), (39, 142), (47, 191)]",011 - I,100 - I
,3.0,"(2, 4, 5)","[(8, 96), (46, 164), (47, 191)]",001 - I,110 - I
,3.0,"(3, 4, 5)","[(39, 142), (46, 164), (47, 191)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(46, 164), (47, 191), (182, 243)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(47, 191), (203, 234), (182, 243)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(245, 227), (226, 12), (8, 96), (39, 142)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(245, 227), (226, 12), (8, 96), (203, 234)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(245, 227), (226, 12), (203, 234), (182, 243)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(245, 227), (47, 191), (203, 234), (182, 243)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
