PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(172, 236)",2.0,"(0, 1)","[(172, 236), (242, 71)]",01 - B,10 - B
"(242, 71)",2.0,"(0, 3)","[(172, 236), (170, 192)]",01 - B,10 - B
"(186, 65)",2.0,"(0, 4)","[(172, 236), (166, 193)]",00 - M,11 - M
"(170, 192)",2.0,"(0, 7)","[(172, 236), (14, 20)]",01 - B,10 - B
"(166, 193)",2.0,"(1, 2)","[(242, 71), (186, 65)]",10 - B,01 - B
"(118, 130)",2.0,"(1, 7)","[(242, 71), (14, 20)]",11 - M,00 - M
"(73, 61)",2.0,"(2, 7)","[(186, 65), (14, 20)]",01 - B,10 - B
"(14, 20)",2.0,"(6, 7)","[(73, 61), (14, 20)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(172, 236), (242, 71), (186, 65)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(172, 236), (242, 71), (170, 192)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(172, 236), (170, 192), (166, 193)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(172, 236), (166, 193), (14, 20)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(172, 236), (118, 130), (14, 20)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(172, 236), (73, 61), (14, 20)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(242, 71), (186, 65), (170, 192)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(242, 71), (186, 65), (73, 61)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(242, 71), (186, 65), (14, 20)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(186, 65), (73, 61), (14, 20)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(118, 130), (73, 61), (14, 20)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(172, 236), (242, 71), (186, 65), (170, 192)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(172, 236), (242, 71), (170, 192), (166, 193)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(172, 236), (170, 192), (166, 193), (118, 130)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(172, 236), (170, 192), (166, 193), (14, 20)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(172, 236), (166, 193), (118, 130), (14, 20)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(172, 236), (118, 130), (73, 61), (14, 20)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
