PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(99, 203)",2.0,"(0, 1)","[(99, 203), (168, 147)]",01 - B,10 - B
"(168, 147)",2.0,"(0, 6)","[(99, 203), (95, 154)]",01 - B,10 - B
"(195, 94)",2.0,"(0, 7)","[(99, 203), (59, 83)]",01 - B,10 - B
"(160, 76)",2.0,"(1, 2)","[(168, 147), (195, 94)]",10 - B,01 - B
"(140, 53)",2.0,"(2, 3)","[(195, 94), (160, 76)]",01 - B,10 - B
"(110, 100)",2.0,"(2, 4)","[(195, 94), (140, 53)]",00 - M,11 - M
"(95, 154)",2.0,"(3, 4)","[(160, 76), (140, 53)]",10 - B,01 - B
"(59, 83)",2.0,"(4, 7)","[(140, 53), (59, 83)]",01 - B,10 - B
,2.0,"(5, 7)","[(110, 100), (59, 83)]",01 - B,10 - B
,2.0,"(6, 7)","[(95, 154), (59, 83)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(99, 203), (168, 147), (195, 94)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(99, 203), (168, 147), (95, 154)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(99, 203), (95, 154), (59, 83)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(168, 147), (195, 94), (160, 76)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(195, 94), (160, 76), (140, 53)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(160, 76), (140, 53), (59, 83)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(140, 53), (110, 100), (59, 83)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(110, 100), (95, 154), (59, 83)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(99, 203), (168, 147), (195, 94), (160, 76)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(99, 203), (168, 147), (195, 94), (95, 154)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(99, 203), (168, 147), (110, 100), (95, 154)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(99, 203), (168, 147), (95, 154), (59, 83)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(99, 203), (110, 100), (95, 154), (59, 83)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
