PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(142, 62)",2.0,"(0, 1)","[(142, 62), (86, 136)]",01 - B,10 - B
"(86, 136)",2.0,"(0, 6)","[(142, 62), (160, 135)]",00 - M,11 - M
"(105, 152)",2.0,"(0, 7)","[(142, 62), (170, 141)]",01 - B,10 - B
"(98, 197)",2.0,"(1, 2)","[(86, 136), (105, 152)]",10 - B,01 - B
"(122, 143)",2.0,"(1, 3)","[(86, 136), (98, 197)]",10 - B,01 - B
"(138, 151)",2.0,"(2, 3)","[(105, 152), (98, 197)]",00 - M,11 - M
"(160, 135)",2.0,"(3, 5)","[(98, 197), (138, 151)]",01 - B,10 - B
"(170, 141)",2.0,"(3, 7)","[(98, 197), (170, 141)]",01 - B,10 - B
,2.0,"(6, 7)","[(160, 135), (170, 141)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(142, 62), (86, 136), (105, 152)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(142, 62), (86, 136), (122, 143)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(142, 62), (86, 136), (160, 135)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(142, 62), (160, 135), (170, 141)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(86, 136), (105, 152), (98, 197)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(105, 152), (98, 197), (138, 151)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(98, 197), (138, 151), (170, 141)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(98, 197), (160, 135), (170, 141)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(138, 151), (160, 135), (170, 141)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(142, 62), (86, 136), (105, 152), (98, 197)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(142, 62), (86, 136), (105, 152), (122, 143)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(142, 62), (86, 136), (122, 143), (160, 135)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(142, 62), (86, 136), (160, 135), (170, 141)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(142, 62), (122, 143), (160, 135), (170, 141)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(142, 62), (138, 151), (160, 135), (170, 141)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
