PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(12, 245)",2.0,"(0, 1)","[(12, 245), (111, 247)]",01 - B,10 - B
"(111, 247)",2.0,"(0, 5)","[(12, 245), (94, 230)]",01 - B,10 - B
"(208, 241)",2.0,"(0, 7)","[(12, 245), (48, 8)]",01 - B,10 - B
"(187, 233)",2.0,"(1, 2)","[(111, 247), (208, 241)]",10 - B,01 - B
"(137, 229)",2.0,"(2, 3)","[(208, 241), (187, 233)]",01 - B,10 - B
"(94, 230)",2.0,"(2, 7)","[(208, 241), (48, 8)]",01 - B,10 - B
"(117, 221)",2.0,"(3, 7)","[(187, 233), (48, 8)]",11 - M,00 - M
"(48, 8)",2.0,"(6, 7)","[(117, 221), (48, 8)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(12, 245), (111, 247), (208, 241)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(12, 245), (111, 247), (94, 230)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(12, 245), (94, 230), (48, 8)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(12, 245), (117, 221), (48, 8)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(111, 247), (208, 241), (187, 233)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(208, 241), (187, 233), (137, 229)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(208, 241), (187, 233), (48, 8)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(187, 233), (117, 221), (48, 8)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(137, 229), (117, 221), (48, 8)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(94, 230), (117, 221), (48, 8)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(12, 245), (111, 247), (208, 241), (187, 233)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(12, 245), (111, 247), (208, 241), (94, 230)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(12, 245), (111, 247), (137, 229), (94, 230)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(12, 245), (111, 247), (94, 230), (117, 221)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(12, 245), (111, 247), (94, 230), (48, 8)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(12, 245), (94, 230), (117, 221), (48, 8)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
