PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(195, 249)",2.0,"(0, 1)","[(195, 249), (232, 132)]",01 - B,10 - B
"(232, 132)",2.0,"(0, 4)","[(195, 249), (146, 177)]",01 - B,10 - B
"(183, 114)",2.0,"(0, 6)","[(195, 249), (80, 188)]",00 - M,11 - M
"(99, 1)",2.0,"(0, 7)","[(195, 249), (23, 182)]",01 - B,10 - B
"(146, 177)",2.0,"(1, 2)","[(232, 132), (183, 114)]",10 - B,01 - B
"(101, 138)",2.0,"(1, 3)","[(232, 132), (99, 1)]",10 - B,01 - B
"(80, 188)",2.0,"(2, 3)","[(183, 114), (99, 1)]",00 - M,11 - M
"(23, 182)",2.0,"(3, 5)","[(99, 1), (101, 138)]",01 - B,10 - B
,2.0,"(3, 7)","[(99, 1), (23, 182)]",01 - B,10 - B
,2.0,"(6, 7)","[(80, 188), (23, 182)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(195, 249), (232, 132), (183, 114)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(195, 249), (232, 132), (146, 177)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(195, 249), (146, 177), (80, 188)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(195, 249), (80, 188), (23, 182)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(232, 132), (183, 114), (99, 1)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(183, 114), (99, 1), (101, 138)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(99, 1), (101, 138), (23, 182)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(99, 1), (80, 188), (23, 182)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(101, 138), (80, 188), (23, 182)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(195, 249), (232, 132), (183, 114), (99, 1)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(195, 249), (232, 132), (183, 114), (146, 177)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(195, 249), (232, 132), (146, 177), (80, 188)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(195, 249), (146, 177), (80, 188), (23, 182)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(195, 249), (101, 138), (80, 188), (23, 182)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
