PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(239, 49)",2.0,"(0, 1)","[(239, 49), (17, 125)]",01 - B,10 - B
"(17, 125)",2.0,"(0, 4)","[(239, 49), (155, 88)]",01 - B,10 - B
"(23, 128)",2.0,"(0, 6)","[(239, 49), (207, 83)]",00 - M,11 - M
"(74, 120)",2.0,"(0, 7)","[(239, 49), (118, 229)]",01 - B,10 - B
"(155, 88)",2.0,"(1, 2)","[(17, 125), (23, 128)]",10 - B,01 - B
"(76, 133)",2.0,"(1, 7)","[(17, 125), (118, 229)]",11 - M,00 - M
"(207, 83)",2.0,"(2, 7)","[(23, 128), (118, 229)]",01 - B,10 - B
"(118, 229)",2.0,"(5, 7)","[(76, 133), (118, 229)]",01 - B,10 - B
,2.0,"(6, 7)","[(207, 83), (118, 229)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(239, 49), (17, 125), (23, 128)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(239, 49), (17, 125), (155, 88)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(239, 49), (155, 88), (207, 83)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(239, 49), (207, 83), (118, 229)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(17, 125), (23, 128), (74, 120)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(17, 125), (23, 128), (76, 133)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(17, 125), (23, 128), (118, 229)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(23, 128), (76, 133), (118, 229)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(74, 120), (76, 133), (118, 229)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(76, 133), (207, 83), (118, 229)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(239, 49), (17, 125), (23, 128), (74, 120)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(239, 49), (17, 125), (23, 128), (155, 88)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(239, 49), (17, 125), (155, 88), (207, 83)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(239, 49), (74, 120), (155, 88), (207, 83)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(239, 49), (155, 88), (207, 83), (118, 229)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(239, 49), (76, 133), (207, 83), (118, 229)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
