PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(67, 210)",2.0,"(0, 1)","[(67, 210), (232, 164)]",01 - B,10 - B
"(232, 164)",2.0,"(0, 3)","[(67, 210), (85, 192)]",01 - B,10 - B
"(182, 145)",2.0,"(0, 7)","[(67, 210), (23, 45)]",01 - B,10 - B
"(85, 192)",2.0,"(1, 2)","[(232, 164), (182, 145)]",10 - B,01 - B
"(113, 143)",2.0,"(1, 7)","[(232, 164), (23, 45)]",11 - M,00 - M
"(88, 131)",2.0,"(2, 7)","[(182, 145), (23, 45)]",01 - B,10 - B
"(78, 113)",2.0,"(6, 7)","[(78, 113), (23, 45)]",01 - B,10 - B
"(23, 45)",3.0,"(0, 1, 2)","[(67, 210), (232, 164), (182, 145)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(67, 210), (232, 164), (85, 192)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(67, 210), (85, 192), (113, 143)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(67, 210), (85, 192), (88, 131)]",011 - I,100 - I
,3.0,"(0, 3, 7)","[(67, 210), (85, 192), (23, 45)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(67, 210), (78, 113), (23, 45)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(232, 164), (182, 145), (85, 192)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(232, 164), (182, 145), (113, 143)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(232, 164), (182, 145), (23, 45)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(182, 145), (78, 113), (23, 45)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(88, 131), (78, 113), (23, 45)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(67, 210), (232, 164), (182, 145), (85, 192)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(67, 210), (232, 164), (85, 192), (113, 143)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(67, 210), (85, 192), (113, 143), (88, 131)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(67, 210), (85, 192), (88, 131), (78, 113)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 7)","[(67, 210), (85, 192), (88, 131), (23, 45)]",0111 - I,1000 - I
,4.0,"(0, 3, 6, 7)","[(67, 210), (85, 192), (78, 113), (23, 45)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(67, 210), (88, 131), (78, 113), (23, 45)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
