PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(60, 1)",2.0,"(0, 1)","[(60, 1), (51, 8)]",01 - B,10 - B
"(51, 8)",2.0,"(0, 7)","[(60, 1), (250, 32)]",01 - B,10 - B
"(6, 82)",2.0,"(1, 2)","[(51, 8), (6, 82)]",10 - B,01 - B
"(130, 253)",2.0,"(2, 3)","[(6, 82), (130, 253)]",01 - B,10 - B
"(124, 200)",2.0,"(3, 4)","[(130, 253), (124, 200)]",10 - B,01 - B
"(125, 176)",2.0,"(3, 6)","[(130, 253), (147, 203)]",10 - B,01 - B
"(147, 203)",2.0,"(3, 7)","[(130, 253), (250, 32)]",11 - M,00 - M
"(250, 32)",2.0,"(6, 7)","[(147, 203), (250, 32)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(60, 1), (51, 8), (6, 82)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(60, 1), (51, 8), (250, 32)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(60, 1), (147, 203), (250, 32)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(51, 8), (6, 82), (130, 253)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(6, 82), (130, 253), (124, 200)]",010 - I,101 - I
,3.0,"(3, 4, 6)","[(130, 253), (124, 200), (147, 203)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(130, 253), (147, 203), (250, 32)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(125, 176), (147, 203), (250, 32)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(60, 1), (51, 8), (6, 82), (130, 253)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(60, 1), (51, 8), (6, 82), (124, 200)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(60, 1), (51, 8), (6, 82), (125, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(60, 1), (51, 8), (6, 82), (250, 32)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(60, 1), (51, 8), (125, 176), (250, 32)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(60, 1), (51, 8), (147, 203), (250, 32)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(60, 1), (125, 176), (147, 203), (250, 32)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
