PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(157, 195)",2.0,"(0, 1)","[(157, 195), (228, 83)]",01 - B,10 - B
"(228, 83)",2.0,"(0, 3)","[(157, 195), (152, 110)]",01 - B,10 - B
"(166, 78)",2.0,"(0, 6)","[(157, 195), (49, 75)]",00 - M,11 - M
"(152, 110)",2.0,"(0, 7)","[(157, 195), (8, 54)]",01 - B,10 - B
"(145, 84)",2.0,"(1, 2)","[(228, 83), (166, 78)]",10 - B,01 - B
"(89, 81)",2.0,"(1, 7)","[(228, 83), (8, 54)]",11 - M,00 - M
"(49, 75)",2.0,"(2, 7)","[(166, 78), (8, 54)]",01 - B,10 - B
"(8, 54)",2.0,"(6, 7)","[(49, 75), (8, 54)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(157, 195), (228, 83), (166, 78)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(157, 195), (228, 83), (152, 110)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(157, 195), (152, 110), (145, 84)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(157, 195), (152, 110), (89, 81)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(157, 195), (152, 110), (49, 75)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(157, 195), (49, 75), (8, 54)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(228, 83), (166, 78), (152, 110)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(228, 83), (166, 78), (145, 84)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(228, 83), (166, 78), (8, 54)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(166, 78), (49, 75), (8, 54)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(89, 81), (49, 75), (8, 54)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(157, 195), (228, 83), (166, 78), (152, 110)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(157, 195), (228, 83), (152, 110), (145, 84)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(157, 195), (152, 110), (145, 84), (89, 81)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(157, 195), (152, 110), (89, 81), (49, 75)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(157, 195), (152, 110), (49, 75), (8, 54)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(157, 195), (89, 81), (49, 75), (8, 54)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
