PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(7, 31)",2.0,"(0, 1)","[(7, 31), (84, 195)]",01 - B,10 - B
"(84, 195)",2.0,"(0, 6)","[(7, 31), (156, 139)]",01 - B,10 - B
"(122, 226)",2.0,"(0, 7)","[(7, 31), (223, 132)]",01 - B,10 - B
"(125, 203)",2.0,"(1, 2)","[(84, 195), (122, 226)]",10 - B,01 - B
"(133, 180)",2.0,"(2, 3)","[(122, 226), (125, 203)]",01 - B,10 - B
"(158, 155)",2.0,"(2, 7)","[(122, 226), (223, 132)]",01 - B,10 - B
"(156, 139)",2.0,"(5, 7)","[(158, 155), (223, 132)]",01 - B,10 - B
"(223, 132)",2.0,"(6, 7)","[(156, 139), (223, 132)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(7, 31), (84, 195), (122, 226)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(7, 31), (84, 195), (125, 203)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(7, 31), (84, 195), (133, 180)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(7, 31), (84, 195), (156, 139)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(7, 31), (158, 155), (156, 139)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(7, 31), (156, 139), (223, 132)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(84, 195), (122, 226), (125, 203)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(122, 226), (125, 203), (133, 180)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(122, 226), (125, 203), (223, 132)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(122, 226), (158, 155), (223, 132)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(158, 155), (156, 139), (223, 132)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(7, 31), (84, 195), (122, 226), (125, 203)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(7, 31), (84, 195), (125, 203), (133, 180)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(7, 31), (84, 195), (133, 180), (156, 139)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(7, 31), (84, 195), (158, 155), (156, 139)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(7, 31), (158, 155), (156, 139), (223, 132)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
