PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(66, 223)",2.0,"(0, 1)","[(66, 223), (255, 245)]",01 - B,10 - B
"(255, 245)",2.0,"(0, 5)","[(66, 223), (94, 208)]",01 - B,10 - B
"(235, 232)",2.0,"(0, 6)","[(66, 223), (88, 204)]",00 - M,11 - M
"(174, 211)",2.0,"(0, 7)","[(66, 223), (1, 11)]",01 - B,10 - B
"(142, 212)",2.0,"(1, 2)","[(255, 245), (235, 232)]",10 - B,01 - B
"(94, 208)",2.0,"(1, 7)","[(255, 245), (1, 11)]",11 - M,00 - M
"(88, 204)",2.0,"(2, 7)","[(235, 232), (1, 11)]",01 - B,10 - B
"(1, 11)",2.0,"(3, 7)","[(174, 211), (1, 11)]",01 - B,10 - B
,2.0,"(6, 7)","[(88, 204), (1, 11)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(66, 223), (255, 245), (235, 232)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(66, 223), (255, 245), (94, 208)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(66, 223), (94, 208), (88, 204)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(66, 223), (88, 204), (1, 11)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(255, 245), (235, 232), (174, 211)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(255, 245), (235, 232), (1, 11)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(235, 232), (174, 211), (1, 11)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(174, 211), (142, 212), (1, 11)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(174, 211), (88, 204), (1, 11)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(94, 208), (88, 204), (1, 11)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(66, 223), (255, 245), (235, 232), (174, 211)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(66, 223), (255, 245), (235, 232), (142, 212)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(66, 223), (255, 245), (235, 232), (94, 208)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(66, 223), (255, 245), (94, 208), (88, 204)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(66, 223), (142, 212), (94, 208), (88, 204)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(66, 223), (94, 208), (88, 204), (1, 11)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
