PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(163, 16)",2.0,"(0, 1)","[(163, 16), (40, 116)]",01 - B,10 - B
"(40, 116)",2.0,"(0, 6)","[(163, 16), (189, 115)]",01 - B,10 - B
"(53, 239)",2.0,"(0, 7)","[(163, 16), (207, 153)]",00 - M,11 - M
"(150, 180)",2.0,"(1, 2)","[(40, 116), (53, 239)]",10 - B,01 - B
"(160, 155)",2.0,"(2, 3)","[(53, 239), (150, 180)]",01 - B,10 - B
"(178, 174)",2.0,"(2, 5)","[(53, 239), (178, 174)]",01 - B,10 - B
"(189, 115)",2.0,"(5, 7)","[(178, 174), (207, 153)]",10 - B,01 - B
"(207, 153)",2.0,"(6, 7)","[(189, 115), (207, 153)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(163, 16), (40, 116), (53, 239)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(163, 16), (40, 116), (189, 115)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(163, 16), (189, 115), (207, 153)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(40, 116), (53, 239), (150, 180)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(53, 239), (150, 180), (178, 174)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(53, 239), (178, 174), (207, 153)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(150, 180), (178, 174), (207, 153)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(178, 174), (189, 115), (207, 153)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(163, 16), (40, 116), (53, 239), (150, 180)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(163, 16), (40, 116), (53, 239), (160, 155)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(163, 16), (40, 116), (53, 239), (189, 115)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(163, 16), (40, 116), (160, 155), (189, 115)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(163, 16), (40, 116), (189, 115), (207, 153)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(163, 16), (160, 155), (189, 115), (207, 153)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(163, 16), (178, 174), (189, 115), (207, 153)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
