PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(125, 241)",2.0,"(0, 1)","[(125, 241), (240, 184)]",01 - B,10 - B
"(240, 184)",2.0,"(0, 3)","[(125, 241), (131, 202)]",01 - B,10 - B
"(170, 138)",2.0,"(0, 7)","[(125, 241), (16, 15)]",01 - B,10 - B
"(131, 202)",2.0,"(1, 2)","[(240, 184), (170, 138)]",10 - B,01 - B
"(121, 178)",2.0,"(1, 7)","[(240, 184), (16, 15)]",11 - M,00 - M
"(112, 109)",2.0,"(2, 7)","[(170, 138), (16, 15)]",01 - B,10 - B
"(113, 141)",2.0,"(5, 7)","[(112, 109), (16, 15)]",01 - B,10 - B
"(16, 15)",2.0,"(6, 7)","[(113, 141), (16, 15)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(125, 241), (240, 184), (170, 138)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(125, 241), (240, 184), (131, 202)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(125, 241), (131, 202), (121, 178)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(125, 241), (131, 202), (16, 15)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(125, 241), (121, 178), (16, 15)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(125, 241), (113, 141), (16, 15)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(240, 184), (170, 138), (131, 202)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(240, 184), (170, 138), (112, 109)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(240, 184), (170, 138), (16, 15)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(170, 138), (112, 109), (16, 15)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(112, 109), (113, 141), (16, 15)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(125, 241), (240, 184), (170, 138), (131, 202)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(125, 241), (240, 184), (131, 202), (121, 178)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(125, 241), (131, 202), (121, 178), (113, 141)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(125, 241), (131, 202), (121, 178), (16, 15)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(125, 241), (121, 178), (113, 141), (16, 15)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(125, 241), (112, 109), (113, 141), (16, 15)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
