PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(228, 45)",2.0,"(0, 1)","[(228, 45), (129, 34)]",01 - B,10 - B
"(129, 34)",2.0,"(0, 6)","[(228, 45), (75, 199)]",00 - M,11 - M
"(28, 28)",2.0,"(0, 7)","[(228, 45), (56, 227)]",01 - B,10 - B
"(43, 96)",2.0,"(1, 2)","[(129, 34), (28, 28)]",10 - B,01 - B
"(92, 125)",2.0,"(2, 3)","[(28, 28), (43, 96)]",01 - B,10 - B
"(58, 198)",2.0,"(2, 7)","[(28, 28), (56, 227)]",01 - B,10 - B
"(75, 199)",2.0,"(5, 7)","[(58, 198), (56, 227)]",01 - B,10 - B
"(56, 227)",2.0,"(6, 7)","[(75, 199), (56, 227)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(228, 45), (129, 34), (28, 28)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(228, 45), (129, 34), (92, 125)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(228, 45), (129, 34), (75, 199)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(228, 45), (75, 199), (56, 227)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(129, 34), (28, 28), (43, 96)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(28, 28), (43, 96), (58, 198)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(28, 28), (43, 96), (56, 227)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(28, 28), (58, 198), (56, 227)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(43, 96), (58, 198), (56, 227)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(58, 198), (75, 199), (56, 227)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(228, 45), (129, 34), (28, 28), (43, 96)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(228, 45), (129, 34), (28, 28), (92, 125)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(228, 45), (129, 34), (92, 125), (75, 199)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(228, 45), (129, 34), (75, 199), (56, 227)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(228, 45), (92, 125), (75, 199), (56, 227)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(228, 45), (58, 198), (75, 199), (56, 227)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
