PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(76, 186)",2.0,"(0, 1)","[(76, 186), (86, 215)]",01 - B,10 - B
"(86, 215)",2.0,"(0, 7)","[(76, 186), (90, 61)]",01 - B,10 - B
"(180, 195)",2.0,"(1, 2)","[(86, 215), (180, 195)]",10 - B,01 - B
"(142, 178)",2.0,"(2, 3)","[(180, 195), (142, 178)]",01 - B,10 - B
"(124, 158)",2.0,"(2, 7)","[(180, 195), (90, 61)]",01 - B,10 - B
"(114, 159)",2.0,"(4, 7)","[(124, 158), (90, 61)]",01 - B,10 - B
"(98, 167)",2.0,"(5, 7)","[(114, 159), (90, 61)]",11 - M,00 - M
"(90, 61)",2.0,"(6, 7)","[(98, 167), (90, 61)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(76, 186), (86, 215), (180, 195)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(76, 186), (86, 215), (98, 167)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(76, 186), (86, 215), (90, 61)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(76, 186), (98, 167), (90, 61)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(86, 215), (180, 195), (142, 178)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(180, 195), (142, 178), (124, 158)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(180, 195), (142, 178), (90, 61)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(180, 195), (124, 158), (90, 61)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(124, 158), (114, 159), (90, 61)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(114, 159), (98, 167), (90, 61)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(76, 186), (86, 215), (180, 195), (142, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(76, 186), (86, 215), (180, 195), (98, 167)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 6)","[(76, 186), (86, 215), (142, 178), (98, 167)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(76, 186), (86, 215), (114, 159), (98, 167)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(76, 186), (86, 215), (98, 167), (90, 61)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(76, 186), (114, 159), (98, 167), (90, 61)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
