PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(93, 238)",2.0,"(0, 1)","[(93, 238), (193, 154)]",01 - B,10 - B
"(193, 154)",2.0,"(0, 6)","[(93, 238), (63, 137)]",01 - B,10 - B
"(253, 31)",2.0,"(0, 7)","[(93, 238), (2, 18)]",01 - B,10 - B
"(176, 111)",2.0,"(1, 2)","[(193, 154), (253, 31)]",10 - B,01 - B
"(121, 118)",2.0,"(2, 3)","[(253, 31), (176, 111)]",01 - B,10 - B
"(66, 102)",2.0,"(2, 7)","[(253, 31), (2, 18)]",01 - B,10 - B
"(63, 137)",2.0,"(5, 7)","[(66, 102), (2, 18)]",01 - B,10 - B
"(2, 18)",2.0,"(6, 7)","[(63, 137), (2, 18)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(93, 238), (193, 154), (253, 31)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(93, 238), (193, 154), (176, 111)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(93, 238), (193, 154), (63, 137)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(93, 238), (66, 102), (63, 137)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(93, 238), (63, 137), (2, 18)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(193, 154), (253, 31), (176, 111)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(253, 31), (176, 111), (2, 18)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(253, 31), (66, 102), (2, 18)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(66, 102), (63, 137), (2, 18)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(93, 238), (193, 154), (253, 31), (176, 111)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(93, 238), (193, 154), (176, 111), (121, 118)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(93, 238), (193, 154), (176, 111), (63, 137)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(93, 238), (193, 154), (121, 118), (63, 137)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(93, 238), (193, 154), (66, 102), (63, 137)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(93, 238), (121, 118), (66, 102), (63, 137)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(93, 238), (66, 102), (63, 137), (2, 18)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
