PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(28, 175)",2.0,"(0, 1)","[(28, 175), (228, 248)]",01 - B,10 - B
"(228, 248)",2.0,"(0, 4)","[(28, 175), (109, 186)]",01 - B,10 - B
"(205, 224)",2.0,"(0, 6)","[(28, 175), (91, 165)]",00 - M,11 - M
"(181, 205)",2.0,"(0, 7)","[(28, 175), (135, 7)]",01 - B,10 - B
"(109, 186)",2.0,"(1, 2)","[(228, 248), (205, 224)]",10 - B,01 - B
"(143, 183)",2.0,"(1, 7)","[(228, 248), (135, 7)]",11 - M,00 - M
"(91, 165)",2.0,"(2, 7)","[(205, 224), (135, 7)]",01 - B,10 - B
"(135, 7)",2.0,"(3, 7)","[(181, 205), (135, 7)]",01 - B,10 - B
,2.0,"(5, 7)","[(143, 183), (135, 7)]",11 - M,00 - M
,2.0,"(6, 7)","[(91, 165), (135, 7)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(28, 175), (228, 248), (205, 224)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(28, 175), (228, 248), (109, 186)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(28, 175), (109, 186), (91, 165)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(28, 175), (91, 165), (135, 7)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(228, 248), (205, 224), (181, 205)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(228, 248), (205, 224), (135, 7)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(205, 224), (181, 205), (135, 7)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(181, 205), (143, 183), (135, 7)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(143, 183), (91, 165), (135, 7)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(28, 175), (228, 248), (205, 224), (181, 205)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(28, 175), (228, 248), (205, 224), (109, 186)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(28, 175), (228, 248), (109, 186), (91, 165)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(28, 175), (109, 186), (143, 183), (91, 165)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(28, 175), (109, 186), (91, 165), (135, 7)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(28, 175), (143, 183), (91, 165), (135, 7)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
