PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(42, 8)",2.0,"(0, 1)","[(42, 8), (16, 248)]",01 - B,10 - B
"(16, 248)",2.0,"(0, 3)","[(42, 8), (60, 176)]",01 - B,10 - B
"(52, 230)",2.0,"(0, 6)","[(42, 8), (143, 103)]",00 - M,11 - M
"(60, 176)",2.0,"(0, 7)","[(42, 8), (239, 153)]",01 - B,10 - B
"(71, 189)",2.0,"(1, 2)","[(16, 248), (52, 230)]",10 - B,01 - B
"(82, 182)",2.0,"(1, 7)","[(16, 248), (239, 153)]",11 - M,00 - M
"(143, 103)",2.0,"(2, 7)","[(52, 230), (239, 153)]",01 - B,10 - B
"(239, 153)",2.0,"(6, 7)","[(143, 103), (239, 153)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(42, 8), (16, 248), (52, 230)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(42, 8), (16, 248), (60, 176)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(42, 8), (60, 176), (143, 103)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(42, 8), (143, 103), (239, 153)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(16, 248), (52, 230), (60, 176)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(16, 248), (52, 230), (71, 189)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(16, 248), (52, 230), (239, 153)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(52, 230), (82, 182), (239, 153)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(52, 230), (143, 103), (239, 153)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(82, 182), (143, 103), (239, 153)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(42, 8), (16, 248), (52, 230), (60, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(42, 8), (16, 248), (60, 176), (71, 189)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(42, 8), (16, 248), (60, 176), (143, 103)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(42, 8), (60, 176), (71, 189), (143, 103)]",0100 - I,1011 - I
,4.0,"(0, 3, 5, 6)","[(42, 8), (60, 176), (82, 182), (143, 103)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(42, 8), (60, 176), (143, 103), (239, 153)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(42, 8), (82, 182), (143, 103), (239, 153)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
