PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(41, 233)",2.0,"(0, 1)","[(41, 233), (254, 202)]",01 - B,10 - B
"(254, 202)",2.0,"(0, 3)","[(41, 233), (149, 207)]",01 - B,10 - B
"(223, 198)",2.0,"(0, 6)","[(41, 233), (49, 205)]",01 - B,10 - B
"(149, 207)",2.0,"(0, 7)","[(41, 233), (1, 22)]",01 - B,10 - B
"(90, 141)",2.0,"(1, 2)","[(254, 202), (223, 198)]",10 - B,01 - B
"(104, 100)",2.0,"(1, 5)","[(254, 202), (104, 100)]",10 - B,01 - B
"(49, 205)",2.0,"(1, 7)","[(254, 202), (1, 22)]",11 - M,00 - M
"(1, 22)",2.0,"(5, 7)","[(104, 100), (1, 22)]",01 - B,10 - B
,2.0,"(6, 7)","[(49, 205), (1, 22)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(41, 233), (254, 202), (223, 198)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(41, 233), (254, 202), (149, 207)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(41, 233), (149, 207), (49, 205)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(41, 233), (90, 141), (49, 205)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(41, 233), (49, 205), (1, 22)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(254, 202), (223, 198), (149, 207)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(254, 202), (223, 198), (104, 100)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(254, 202), (104, 100), (1, 22)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(90, 141), (104, 100), (1, 22)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(104, 100), (49, 205), (1, 22)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(41, 233), (254, 202), (223, 198), (149, 207)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(41, 233), (254, 202), (149, 207), (49, 205)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 6)","[(41, 233), (223, 198), (149, 207), (49, 205)]",0011 - B,1100 - B
,4.0,"(0, 3, 4, 6)","[(41, 233), (149, 207), (90, 141), (49, 205)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(41, 233), (90, 141), (49, 205), (1, 22)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(41, 233), (104, 100), (49, 205), (1, 22)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
