PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(250, 164)",2.0,"(0, 1)","[(250, 164), (6, 51)]",01 - B,10 - B
"(6, 51)",2.0,"(0, 3)","[(250, 164), (104, 115)]",01 - B,10 - B
"(32, 82)",2.0,"(0, 5)","[(250, 164), (163, 177)]",01 - B,10 - B
"(104, 115)",2.0,"(0, 7)","[(250, 164), (106, 205)]",01 - B,10 - B
"(94, 117)",2.0,"(1, 2)","[(6, 51), (32, 82)]",10 - B,01 - B
"(163, 177)",2.0,"(1, 7)","[(6, 51), (106, 205)]",11 - M,00 - M
"(146, 183)",2.0,"(2, 7)","[(32, 82), (106, 205)]",01 - B,10 - B
"(106, 205)",2.0,"(6, 7)","[(146, 183), (106, 205)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(250, 164), (6, 51), (32, 82)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(250, 164), (6, 51), (104, 115)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(250, 164), (104, 115), (94, 117)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(250, 164), (104, 115), (163, 177)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(250, 164), (163, 177), (146, 183)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(250, 164), (163, 177), (106, 205)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(250, 164), (146, 183), (106, 205)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(6, 51), (32, 82), (104, 115)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(6, 51), (32, 82), (94, 117)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(6, 51), (32, 82), (106, 205)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(32, 82), (146, 183), (106, 205)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(163, 177), (146, 183), (106, 205)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(250, 164), (6, 51), (32, 82), (104, 115)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(250, 164), (6, 51), (104, 115), (94, 117)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(250, 164), (104, 115), (94, 117), (163, 177)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(250, 164), (104, 115), (163, 177), (146, 183)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(250, 164), (163, 177), (146, 183), (106, 205)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
