PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,00110011,11001100
"(128, 209)",2.0,"(0, 1)","[(128, 209), (189, 227)]",00 - M,11 - M
"(189, 227)",2.0,"(0, 2)","[(128, 209), (153, 212)]",01 - B,10 - B
"(153, 212)",2.0,"(0, 6)","[(128, 209), (125, 190)]",01 - B,10 - B
"(175, 210)",2.0,"(0, 7)","[(128, 209), (67, 28)]",01 - B,10 - B
"(159, 201)",2.0,"(1, 2)","[(189, 227), (153, 212)]",01 - B,10 - B
"(127, 167)",2.0,"(1, 3)","[(189, 227), (175, 210)]",01 - B,10 - B
"(125, 190)",2.0,"(1, 7)","[(189, 227), (67, 28)]",01 - B,10 - B
"(67, 28)",2.0,"(3, 7)","[(175, 210), (67, 28)]",11 - M,00 - M
,2.0,"(5, 7)","[(127, 167), (67, 28)]",01 - B,10 - B
,2.0,"(6, 7)","[(125, 190), (67, 28)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(128, 209), (189, 227), (153, 212)]",001 - I,110 - I
,3.0,"(0, 2, 6)","[(128, 209), (153, 212), (125, 190)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(128, 209), (127, 167), (125, 190)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(128, 209), (125, 190), (67, 28)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(189, 227), (153, 212), (175, 210)]",011 - I,100 - I
,3.0,"(1, 3, 4)","[(189, 227), (175, 210), (159, 201)]",010 - I,101 - I
,3.0,"(1, 3, 7)","[(189, 227), (175, 210), (67, 28)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(175, 210), (127, 167), (67, 28)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(159, 201), (127, 167), (67, 28)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(127, 167), (125, 190), (67, 28)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(128, 209), (189, 227), (153, 212), (175, 210)]",0011 - B,1100 - B
,4.0,"(0, 1, 2, 6)","[(128, 209), (189, 227), (153, 212), (125, 190)]",0011 - B,1100 - B
,4.0,"(0, 2, 4, 6)","[(128, 209), (153, 212), (159, 201), (125, 190)]",0101 - B,1010 - B
,4.0,"(0, 2, 5, 6)","[(128, 209), (153, 212), (127, 167), (125, 190)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(128, 209), (127, 167), (125, 190), (67, 28)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
