PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(248, 56)",2.0,"(0, 1)","[(248, 56), (8, 21)]",01 - B,10 - B
"(8, 21)",2.0,"(0, 3)","[(248, 56), (212, 75)]",01 - B,10 - B
"(53, 67)",2.0,"(0, 7)","[(248, 56), (187, 235)]",01 - B,10 - B
"(212, 75)",2.0,"(1, 2)","[(8, 21), (53, 67)]",10 - B,01 - B
"(147, 153)",2.0,"(1, 7)","[(8, 21), (187, 235)]",11 - M,00 - M
"(181, 128)",2.0,"(2, 7)","[(53, 67), (187, 235)]",01 - B,10 - B
"(199, 126)",2.0,"(4, 7)","[(147, 153), (187, 235)]",01 - B,10 - B
"(187, 235)",2.0,"(6, 7)","[(199, 126), (187, 235)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(248, 56), (8, 21), (53, 67)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(248, 56), (8, 21), (212, 75)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(248, 56), (212, 75), (199, 126)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(248, 56), (212, 75), (187, 235)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(248, 56), (199, 126), (187, 235)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(8, 21), (53, 67), (212, 75)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(8, 21), (53, 67), (147, 153)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(8, 21), (53, 67), (187, 235)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(53, 67), (147, 153), (187, 235)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(147, 153), (181, 128), (187, 235)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(147, 153), (199, 126), (187, 235)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(181, 128), (199, 126), (187, 235)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(248, 56), (8, 21), (53, 67), (212, 75)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(248, 56), (8, 21), (212, 75), (199, 126)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(248, 56), (212, 75), (181, 128), (199, 126)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(248, 56), (212, 75), (199, 126), (187, 235)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(248, 56), (181, 128), (199, 126), (187, 235)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
