PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(106, 233)",2.0,"(0, 1)","[(106, 233), (248, 242)]",01 - B,10 - B
"(248, 242)",2.0,"(0, 3)","[(106, 233), (120, 224)]",01 - B,10 - B
"(228, 220)",2.0,"(0, 7)","[(106, 233), (7, 165)]",01 - B,10 - B
"(120, 224)",2.0,"(1, 2)","[(248, 242), (228, 220)]",10 - B,01 - B
"(166, 13)",2.0,"(1, 4)","[(248, 242), (166, 13)]",10 - B,01 - B
"(59, 142)",2.0,"(2, 4)","[(228, 220), (166, 13)]",00 - M,11 - M
"(82, 199)",2.0,"(4, 5)","[(166, 13), (59, 142)]",01 - B,10 - B
"(7, 165)",2.0,"(4, 7)","[(166, 13), (7, 165)]",01 - B,10 - B
,2.0,"(5, 7)","[(59, 142), (7, 165)]",11 - M,00 - M
,2.0,"(6, 7)","[(82, 199), (7, 165)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(106, 233), (248, 242), (228, 220)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(106, 233), (248, 242), (120, 224)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(106, 233), (120, 224), (82, 199)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(106, 233), (120, 224), (7, 165)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(106, 233), (82, 199), (7, 165)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(248, 242), (228, 220), (120, 224)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(248, 242), (228, 220), (166, 13)]",100 - I,011 - I
,3.0,"(2, 4, 5)","[(228, 220), (166, 13), (59, 142)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(166, 13), (59, 142), (7, 165)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(59, 142), (82, 199), (7, 165)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(106, 233), (248, 242), (228, 220), (120, 224)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(106, 233), (248, 242), (120, 224), (82, 199)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(106, 233), (120, 224), (82, 199), (7, 165)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(106, 233), (59, 142), (82, 199), (7, 165)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
