PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(5, 206)",2.0,"(0, 1)","[(5, 206), (104, 235)]",01 - B,10 - B
"(104, 235)",2.0,"(0, 6)","[(5, 206), (69, 163)]",01 - B,10 - B
"(174, 248)",2.0,"(0, 7)","[(5, 206), (250, 15)]",01 - B,10 - B
"(165, 229)",2.0,"(1, 2)","[(104, 235), (174, 248)]",10 - B,01 - B
"(135, 211)",2.0,"(2, 3)","[(174, 248), (165, 229)]",01 - B,10 - B
"(168, 106)",2.0,"(2, 7)","[(174, 248), (250, 15)]",01 - B,10 - B
"(69, 163)",2.0,"(5, 7)","[(168, 106), (250, 15)]",01 - B,10 - B
"(250, 15)",2.0,"(6, 7)","[(69, 163), (250, 15)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(5, 206), (104, 235), (174, 248)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(5, 206), (104, 235), (69, 163)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(5, 206), (168, 106), (69, 163)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(5, 206), (69, 163), (250, 15)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(104, 235), (174, 248), (165, 229)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(174, 248), (165, 229), (135, 211)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(174, 248), (165, 229), (250, 15)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(174, 248), (168, 106), (250, 15)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(165, 229), (168, 106), (250, 15)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(168, 106), (69, 163), (250, 15)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(5, 206), (104, 235), (174, 248), (165, 229)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(5, 206), (104, 235), (174, 248), (135, 211)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(5, 206), (104, 235), (174, 248), (69, 163)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(5, 206), (104, 235), (135, 211), (69, 163)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(5, 206), (104, 235), (168, 106), (69, 163)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(5, 206), (168, 106), (69, 163), (250, 15)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
