PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(247, 41)",2.0,"(0, 1)","[(247, 41), (5, 30)]",01 - B,10 - B
"(5, 30)",2.0,"(0, 4)","[(247, 41), (168, 44)]",01 - B,10 - B
"(93, 43)",2.0,"(0, 7)","[(247, 41), (99, 226)]",01 - B,10 - B
"(22, 46)",2.0,"(1, 2)","[(5, 30), (93, 43)]",10 - B,01 - B
"(168, 44)",2.0,"(1, 3)","[(5, 30), (22, 46)]",10 - B,01 - B
"(116, 48)",2.0,"(1, 7)","[(5, 30), (99, 226)]",11 - M,00 - M
"(163, 51)",2.0,"(3, 7)","[(22, 46), (99, 226)]",01 - B,10 - B
"(99, 226)",2.0,"(6, 7)","[(163, 51), (99, 226)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(247, 41), (5, 30), (93, 43)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(247, 41), (5, 30), (168, 44)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(247, 41), (168, 44), (163, 51)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(247, 41), (168, 44), (99, 226)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(247, 41), (163, 51), (99, 226)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(5, 30), (93, 43), (22, 46)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(5, 30), (22, 46), (99, 226)]",101 - I,010 - I
,3.0,"(3, 5, 7)","[(22, 46), (116, 48), (99, 226)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(22, 46), (163, 51), (99, 226)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(116, 48), (163, 51), (99, 226)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(247, 41), (5, 30), (93, 43), (22, 46)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(247, 41), (5, 30), (93, 43), (168, 44)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(247, 41), (5, 30), (168, 44), (163, 51)]",0110 - B,1001 - B
,4.0,"(0, 2, 4, 6)","[(247, 41), (93, 43), (168, 44), (163, 51)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 6)","[(247, 41), (168, 44), (116, 48), (163, 51)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(247, 41), (168, 44), (163, 51), (99, 226)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(247, 41), (116, 48), (163, 51), (99, 226)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
