PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(204, 209)",2.0,"(0, 1)","[(204, 209), (218, 44)]",01 - B,10 - B
"(218, 44)",2.0,"(0, 5)","[(204, 209), (98, 176)]",01 - B,10 - B
"(43, 114)",2.0,"(0, 7)","[(204, 209), (37, 212)]",01 - B,10 - B
"(83, 140)",2.0,"(1, 2)","[(218, 44), (43, 114)]",10 - B,01 - B
"(86, 157)",2.0,"(2, 3)","[(43, 114), (83, 140)]",01 - B,10 - B
"(98, 176)",2.0,"(2, 6)","[(43, 114), (42, 174)]",00 - M,11 - M
"(42, 174)",2.0,"(2, 7)","[(43, 114), (37, 212)]",01 - B,10 - B
"(37, 212)",2.0,"(6, 7)","[(42, 174), (37, 212)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(204, 209), (218, 44), (43, 114)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(204, 209), (218, 44), (83, 140)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(204, 209), (218, 44), (98, 176)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(204, 209), (98, 176), (37, 212)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(204, 209), (42, 174), (37, 212)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(218, 44), (43, 114), (83, 140)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(43, 114), (83, 140), (42, 174)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(43, 114), (42, 174), (37, 212)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(98, 176), (42, 174), (37, 212)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(204, 209), (218, 44), (43, 114), (83, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(204, 209), (218, 44), (83, 140), (86, 157)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(204, 209), (218, 44), (83, 140), (98, 176)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(204, 209), (218, 44), (86, 157), (98, 176)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(204, 209), (218, 44), (98, 176), (37, 212)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(204, 209), (86, 157), (98, 176), (37, 212)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(204, 209), (98, 176), (42, 174), (37, 212)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
