PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(25, 149)",2.0,"(0, 1)","[(25, 149), (41, 225)]",01 - B,10 - B
"(41, 225)",2.0,"(0, 6)","[(25, 149), (79, 136)]",01 - B,10 - B
"(186, 212)",2.0,"(0, 7)","[(25, 149), (231, 31)]",01 - B,10 - B
"(185, 178)",2.0,"(1, 2)","[(41, 225), (186, 212)]",10 - B,01 - B
"(174, 169)",2.0,"(2, 3)","[(186, 212), (185, 178)]",01 - B,10 - B
"(121, 147)",2.0,"(2, 7)","[(186, 212), (231, 31)]",01 - B,10 - B
"(79, 136)",2.0,"(3, 7)","[(185, 178), (231, 31)]",11 - M,00 - M
"(231, 31)",2.0,"(4, 7)","[(174, 169), (231, 31)]",01 - B,10 - B
,2.0,"(5, 7)","[(121, 147), (231, 31)]",01 - B,10 - B
,2.0,"(6, 7)","[(79, 136), (231, 31)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(25, 149), (41, 225), (186, 212)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(25, 149), (41, 225), (79, 136)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(25, 149), (79, 136), (231, 31)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(41, 225), (186, 212), (185, 178)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(186, 212), (185, 178), (174, 169)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(186, 212), (185, 178), (231, 31)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(185, 178), (174, 169), (231, 31)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(174, 169), (121, 147), (231, 31)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(121, 147), (79, 136), (231, 31)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(25, 149), (41, 225), (186, 212), (185, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(25, 149), (41, 225), (186, 212), (79, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(25, 149), (41, 225), (121, 147), (79, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(25, 149), (41, 225), (79, 136), (231, 31)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(25, 149), (121, 147), (79, 136), (231, 31)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
