PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(252, 77)",2.0,"(0, 1)","[(252, 77), (153, 24)]",01 - B,10 - B
"(153, 24)",2.0,"(0, 6)","[(252, 77), (152, 174)]",01 - B,10 - B
"(4, 59)",2.0,"(0, 7)","[(252, 77), (107, 232)]",01 - B,10 - B
"(60, 94)",2.0,"(1, 2)","[(153, 24), (4, 59)]",10 - B,01 - B
"(149, 112)",2.0,"(2, 3)","[(4, 59), (60, 94)]",01 - B,10 - B
"(127, 167)",2.0,"(2, 7)","[(4, 59), (107, 232)]",01 - B,10 - B
"(152, 174)",2.0,"(5, 7)","[(127, 167), (107, 232)]",01 - B,10 - B
"(107, 232)",2.0,"(6, 7)","[(152, 174), (107, 232)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(252, 77), (153, 24), (4, 59)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(252, 77), (153, 24), (149, 112)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(252, 77), (153, 24), (152, 174)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(252, 77), (149, 112), (152, 174)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(252, 77), (152, 174), (107, 232)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(153, 24), (4, 59), (60, 94)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(4, 59), (60, 94), (107, 232)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(4, 59), (127, 167), (107, 232)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(127, 167), (152, 174), (107, 232)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(252, 77), (153, 24), (4, 59), (60, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(252, 77), (153, 24), (4, 59), (149, 112)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(252, 77), (153, 24), (60, 94), (149, 112)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(252, 77), (153, 24), (149, 112), (152, 174)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(252, 77), (149, 112), (127, 167), (152, 174)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(252, 77), (149, 112), (152, 174), (107, 232)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(252, 77), (127, 167), (152, 174), (107, 232)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
