PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011010,10100101
"(47, 225)",2.0,"(0, 1)","[(47, 225), (250, 220)]",01 - B,10 - B
"(250, 220)",2.0,"(0, 4)","[(47, 225), (87, 196)]",01 - B,10 - B
"(155, 183)",2.0,"(0, 6)","[(47, 225), (41, 180)]",01 - B,10 - B
"(141, 174)",2.0,"(0, 7)","[(47, 225), (1, 9)]",00 - M,11 - M
"(87, 196)",2.0,"(1, 2)","[(250, 220), (155, 183)]",10 - B,01 - B
"(90, 186)",2.0,"(1, 7)","[(250, 220), (1, 9)]",10 - B,01 - B
"(41, 180)",2.0,"(3, 7)","[(141, 174), (1, 9)]",10 - B,01 - B
"(1, 9)",2.0,"(6, 7)","[(41, 180), (1, 9)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(47, 225), (250, 220), (155, 183)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(47, 225), (250, 220), (87, 196)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(47, 225), (87, 196), (41, 180)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(47, 225), (41, 180), (1, 9)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(250, 220), (155, 183), (141, 174)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(250, 220), (155, 183), (1, 9)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(250, 220), (141, 174), (1, 9)]",110 - I,001 - I
,3.0,"(2, 3, 7)","[(155, 183), (141, 174), (1, 9)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(141, 174), (41, 180), (1, 9)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(90, 186), (41, 180), (1, 9)]",010 - I,101 - I
,4.0,"(0, 1, 2, 3)","[(47, 225), (250, 220), (155, 183), (141, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(47, 225), (250, 220), (155, 183), (87, 196)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(47, 225), (250, 220), (87, 196), (90, 186)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(47, 225), (250, 220), (87, 196), (41, 180)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 6)","[(47, 225), (87, 196), (90, 186), (41, 180)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(47, 225), (87, 196), (41, 180), (1, 9)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(47, 225), (90, 186), (41, 180), (1, 9)]",0010 - I,1101 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
