PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(237, 139)",2.0,"(0, 1)","[(237, 139), (24, 8)]",01 - B,10 - B
"(24, 8)",2.0,"(0, 3)","[(237, 139), (138, 138)]",01 - B,10 - B
"(25, 132)",2.0,"(0, 7)","[(237, 139), (19, 248)]",01 - B,10 - B
"(138, 138)",2.0,"(1, 2)","[(24, 8), (25, 132)]",10 - B,01 - B
"(60, 141)",2.0,"(1, 7)","[(24, 8), (19, 248)]",11 - M,00 - M
"(64, 147)",2.0,"(2, 7)","[(25, 132), (19, 248)]",01 - B,10 - B
"(86, 160)",2.0,"(6, 7)","[(86, 160), (19, 248)]",01 - B,10 - B
"(19, 248)",3.0,"(0, 1, 2)","[(237, 139), (24, 8), (25, 132)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(237, 139), (24, 8), (138, 138)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(237, 139), (138, 138), (86, 160)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(237, 139), (138, 138), (19, 248)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(237, 139), (86, 160), (19, 248)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(24, 8), (25, 132), (138, 138)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(24, 8), (25, 132), (60, 141)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(24, 8), (25, 132), (19, 248)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(25, 132), (60, 141), (19, 248)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(25, 132), (64, 147), (19, 248)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(25, 132), (86, 160), (19, 248)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(64, 147), (86, 160), (19, 248)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(237, 139), (24, 8), (25, 132), (138, 138)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(237, 139), (24, 8), (138, 138), (60, 141)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(237, 139), (24, 8), (138, 138), (86, 160)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(237, 139), (138, 138), (64, 147), (86, 160)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(237, 139), (138, 138), (86, 160), (19, 248)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(237, 139), (64, 147), (86, 160), (19, 248)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
