PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(249, 26)",2.0,"(0, 1)","[(249, 26), (7, 79)]",01 - B,10 - B
"(7, 79)",2.0,"(0, 3)","[(249, 26), (165, 57)]",01 - B,10 - B
"(38, 97)",2.0,"(0, 5)","[(249, 26), (197, 62)]",01 - B,10 - B
"(165, 57)",2.0,"(0, 7)","[(249, 26), (182, 230)]",01 - B,10 - B
"(169, 61)",2.0,"(1, 2)","[(7, 79), (38, 97)]",10 - B,01 - B
"(197, 62)",2.0,"(1, 7)","[(7, 79), (182, 230)]",11 - M,00 - M
"(152, 137)",2.0,"(2, 7)","[(38, 97), (182, 230)]",01 - B,10 - B
"(182, 230)",2.0,"(6, 7)","[(152, 137), (182, 230)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(249, 26), (7, 79), (38, 97)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(249, 26), (7, 79), (165, 57)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(249, 26), (165, 57), (169, 61)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(249, 26), (165, 57), (197, 62)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(249, 26), (169, 61), (197, 62)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(249, 26), (197, 62), (182, 230)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(249, 26), (152, 137), (182, 230)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(7, 79), (38, 97), (165, 57)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(7, 79), (38, 97), (152, 137)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(7, 79), (38, 97), (182, 230)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(38, 97), (152, 137), (182, 230)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(197, 62), (152, 137), (182, 230)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(249, 26), (7, 79), (38, 97), (165, 57)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(249, 26), (7, 79), (165, 57), (169, 61)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(249, 26), (165, 57), (169, 61), (197, 62)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(249, 26), (169, 61), (197, 62), (182, 230)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(249, 26), (197, 62), (152, 137), (182, 230)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
