PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(9, 131)",2.0,"(0, 1)","[(9, 131), (246, 237)]",01 - B,10 - B
"(246, 237)",2.0,"(0, 3)","[(9, 131), (144, 161)]",01 - B,10 - B
"(218, 187)",2.0,"(0, 7)","[(9, 131), (191, 19)]",01 - B,10 - B
"(144, 161)",2.0,"(1, 2)","[(246, 237), (218, 187)]",10 - B,01 - B
"(155, 136)",2.0,"(1, 7)","[(246, 237), (191, 19)]",11 - M,00 - M
"(166, 134)",2.0,"(2, 7)","[(218, 187), (191, 19)]",01 - B,10 - B
"(177, 125)",2.0,"(6, 7)","[(177, 125), (191, 19)]",01 - B,10 - B
"(191, 19)",3.0,"(0, 1, 2)","[(9, 131), (246, 237), (218, 187)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(9, 131), (246, 237), (144, 161)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(9, 131), (144, 161), (155, 136)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(9, 131), (144, 161), (191, 19)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(9, 131), (155, 136), (191, 19)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(9, 131), (177, 125), (191, 19)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(246, 237), (218, 187), (144, 161)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(246, 237), (218, 187), (177, 125)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(246, 237), (218, 187), (191, 19)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(218, 187), (177, 125), (191, 19)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(166, 134), (177, 125), (191, 19)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(9, 131), (246, 237), (218, 187), (144, 161)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(9, 131), (246, 237), (144, 161), (155, 136)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(9, 131), (144, 161), (155, 136), (166, 134)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(9, 131), (144, 161), (155, 136), (191, 19)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(9, 131), (155, 136), (166, 134), (191, 19)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(9, 131), (155, 136), (177, 125), (191, 19)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(9, 131), (166, 134), (177, 125), (191, 19)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
