PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(51, 20)",2.0,"(0, 1)","[(51, 20), (28, 65)]",01 - B,10 - B
"(28, 65)",2.0,"(0, 5)","[(51, 20), (108, 57)]",01 - B,10 - B
"(174, 225)",2.0,"(0, 7)","[(51, 20), (227, 70)]",01 - B,10 - B
"(121, 99)",2.0,"(1, 2)","[(28, 65), (174, 225)]",10 - B,01 - B
"(110, 82)",2.0,"(2, 3)","[(174, 225), (121, 99)]",01 - B,10 - B
"(108, 57)",2.0,"(2, 7)","[(174, 225), (227, 70)]",01 - B,10 - B
"(126, 62)",2.0,"(6, 7)","[(126, 62), (227, 70)]",01 - B,10 - B
"(227, 70)",3.0,"(0, 1, 2)","[(51, 20), (28, 65), (174, 225)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(51, 20), (28, 65), (110, 82)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(51, 20), (28, 65), (108, 57)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(51, 20), (108, 57), (126, 62)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(51, 20), (108, 57), (227, 70)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(51, 20), (126, 62), (227, 70)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(28, 65), (174, 225), (121, 99)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(174, 225), (121, 99), (110, 82)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(174, 225), (121, 99), (227, 70)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(174, 225), (126, 62), (227, 70)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(108, 57), (126, 62), (227, 70)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(51, 20), (28, 65), (174, 225), (121, 99)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(51, 20), (28, 65), (174, 225), (110, 82)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(51, 20), (28, 65), (121, 99), (110, 82)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(51, 20), (28, 65), (110, 82), (108, 57)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(51, 20), (28, 65), (108, 57), (126, 62)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(51, 20), (108, 57), (126, 62), (227, 70)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
