PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(4, 69)",2.0,"(0, 1)","[(4, 69), (49, 251)]",01 - B,10 - B
"(49, 251)",2.0,"(0, 4)","[(4, 69), (93, 149)]",00 - M,11 - M
"(139, 227)",2.0,"(0, 7)","[(4, 69), (223, 5)]",01 - B,10 - B
"(163, 235)",2.0,"(1, 2)","[(49, 251), (139, 227)]",11 - M,00 - M
"(93, 149)",2.0,"(1, 3)","[(49, 251), (163, 235)]",10 - B,01 - B
"(131, 153)",2.0,"(2, 3)","[(139, 227), (163, 235)]",10 - B,01 - B
"(155, 159)",2.0,"(3, 7)","[(163, 235), (223, 5)]",01 - B,10 - B
"(223, 5)",2.0,"(6, 7)","[(155, 159), (223, 5)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(4, 69), (49, 251), (139, 227)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(4, 69), (49, 251), (93, 149)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(4, 69), (93, 149), (223, 5)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(4, 69), (131, 153), (223, 5)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(4, 69), (155, 159), (223, 5)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(49, 251), (139, 227), (163, 235)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(139, 227), (163, 235), (155, 159)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(139, 227), (163, 235), (223, 5)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(163, 235), (155, 159), (223, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(131, 153), (155, 159), (223, 5)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(4, 69), (49, 251), (139, 227), (163, 235)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(4, 69), (49, 251), (139, 227), (93, 149)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(4, 69), (49, 251), (93, 149), (131, 153)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(4, 69), (49, 251), (93, 149), (223, 5)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(4, 69), (93, 149), (131, 153), (223, 5)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(4, 69), (131, 153), (155, 159), (223, 5)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
