PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001110,10110001
"(20, 95)",2.0,"(0, 1)","[(20, 95), (218, 245)]",01 - B,10 - B
"(218, 245)",2.0,"(0, 4)","[(20, 95), (102, 117)]",01 - B,10 - B
"(204, 183)",2.0,"(0, 6)","[(20, 95), (112, 85)]",01 - B,10 - B
"(166, 152)",2.0,"(0, 7)","[(20, 95), (236, 10)]",00 - M,11 - M
"(102, 117)",2.0,"(1, 2)","[(218, 245), (204, 183)]",10 - B,01 - B
"(208, 106)",2.0,"(1, 7)","[(218, 245), (236, 10)]",10 - B,01 - B
"(112, 85)",2.0,"(5, 7)","[(208, 106), (236, 10)]",10 - B,01 - B
"(236, 10)",2.0,"(6, 7)","[(112, 85), (236, 10)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(20, 95), (218, 245), (204, 183)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(20, 95), (218, 245), (102, 117)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(20, 95), (102, 117), (112, 85)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(20, 95), (112, 85), (236, 10)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(218, 245), (204, 183), (166, 152)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(218, 245), (204, 183), (208, 106)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(218, 245), (204, 183), (236, 10)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(218, 245), (208, 106), (236, 10)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(204, 183), (208, 106), (236, 10)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(208, 106), (112, 85), (236, 10)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(20, 95), (218, 245), (204, 183), (166, 152)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(20, 95), (218, 245), (204, 183), (102, 117)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(20, 95), (218, 245), (166, 152), (102, 117)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(20, 95), (218, 245), (102, 117), (112, 85)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 6)","[(20, 95), (166, 152), (102, 117), (112, 85)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(20, 95), (102, 117), (112, 85), (236, 10)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(20, 95), (208, 106), (112, 85), (236, 10)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
