PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(12, 185)",2.0,"(0, 1)","[(12, 185), (145, 248)]",01 - B,10 - B
"(145, 248)",2.0,"(0, 6)","[(12, 185), (22, 181)]",01 - B,10 - B
"(245, 246)",2.0,"(0, 7)","[(12, 185), (99, 7)]",01 - B,10 - B
"(208, 233)",2.0,"(1, 2)","[(145, 248), (245, 246)]",10 - B,01 - B
"(195, 218)",2.0,"(2, 3)","[(245, 246), (208, 233)]",01 - B,10 - B
"(115, 192)",2.0,"(2, 7)","[(245, 246), (99, 7)]",01 - B,10 - B
"(22, 181)",2.0,"(4, 7)","[(195, 218), (99, 7)]",01 - B,10 - B
"(99, 7)",2.0,"(5, 7)","[(115, 192), (99, 7)]",01 - B,10 - B
,2.0,"(6, 7)","[(22, 181), (99, 7)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(12, 185), (145, 248), (245, 246)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(12, 185), (145, 248), (22, 181)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(12, 185), (115, 192), (22, 181)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(12, 185), (22, 181), (99, 7)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(145, 248), (245, 246), (208, 233)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(245, 246), (208, 233), (195, 218)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(245, 246), (208, 233), (99, 7)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(245, 246), (195, 218), (99, 7)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(195, 218), (115, 192), (99, 7)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(115, 192), (22, 181), (99, 7)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(12, 185), (145, 248), (245, 246), (208, 233)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(12, 185), (145, 248), (245, 246), (22, 181)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(12, 185), (145, 248), (208, 233), (22, 181)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(12, 185), (145, 248), (115, 192), (22, 181)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(12, 185), (115, 192), (22, 181), (99, 7)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
