PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(254, 18)",2.0,"(0, 1)","[(254, 18), (98, 48)]",01 - B,10 - B
"(98, 48)",2.0,"(0, 4)","[(254, 18), (180, 73)]",01 - B,10 - B
"(12, 177)",2.0,"(0, 7)","[(254, 18), (243, 218)]",01 - B,10 - B
"(107, 121)",2.0,"(1, 2)","[(98, 48), (12, 177)]",10 - B,01 - B
"(180, 73)",2.0,"(2, 3)","[(12, 177), (107, 121)]",00 - M,11 - M
"(112, 129)",2.0,"(2, 5)","[(12, 177), (112, 129)]",01 - B,10 - B
"(161, 110)",2.0,"(2, 7)","[(12, 177), (243, 218)]",01 - B,10 - B
"(243, 218)",2.0,"(6, 7)","[(161, 110), (243, 218)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(254, 18), (98, 48), (12, 177)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(254, 18), (98, 48), (180, 73)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(254, 18), (180, 73), (161, 110)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(254, 18), (180, 73), (243, 218)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(254, 18), (161, 110), (243, 218)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(98, 48), (12, 177), (107, 121)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(12, 177), (107, 121), (112, 129)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(12, 177), (112, 129), (243, 218)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(12, 177), (161, 110), (243, 218)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(112, 129), (161, 110), (243, 218)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(254, 18), (98, 48), (12, 177), (107, 121)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(254, 18), (98, 48), (12, 177), (180, 73)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(254, 18), (98, 48), (107, 121), (180, 73)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(254, 18), (98, 48), (180, 73), (161, 110)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(254, 18), (180, 73), (161, 110), (243, 218)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(254, 18), (112, 129), (161, 110), (243, 218)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
