PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(7, 7)",2.0,"(0, 1)","[(7, 7), (35, 248)]",01 - B,10 - B
"(35, 248)",2.0,"(0, 2)","[(7, 7), (25, 93)]",01 - B,10 - B
"(25, 93)",2.0,"(0, 6)","[(7, 7), (128, 26)]",00 - M,11 - M
"(64, 213)",2.0,"(0, 7)","[(7, 7), (249, 19)]",01 - B,10 - B
"(62, 198)",2.0,"(1, 2)","[(35, 248), (25, 93)]",11 - M,00 - M
"(87, 139)",2.0,"(1, 3)","[(35, 248), (64, 213)]",10 - B,01 - B
"(128, 26)",2.0,"(1, 7)","[(35, 248), (249, 19)]",11 - M,00 - M
"(249, 19)",2.0,"(3, 7)","[(64, 213), (249, 19)]",01 - B,10 - B
,2.0,"(6, 7)","[(128, 26), (249, 19)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(7, 7), (35, 248), (25, 93)]",011 - I,100 - I
,3.0,"(0, 2, 6)","[(7, 7), (25, 93), (128, 26)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(7, 7), (128, 26), (249, 19)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(35, 248), (25, 93), (64, 213)]",110 - I,001 - I
,3.0,"(1, 3, 4)","[(35, 248), (64, 213), (62, 198)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(35, 248), (64, 213), (249, 19)]",101 - I,010 - I
,3.0,"(3, 4, 7)","[(64, 213), (62, 198), (249, 19)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(64, 213), (87, 139), (249, 19)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(64, 213), (128, 26), (249, 19)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(87, 139), (128, 26), (249, 19)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(7, 7), (35, 248), (25, 93), (64, 213)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(7, 7), (35, 248), (25, 93), (62, 198)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 6)","[(7, 7), (35, 248), (25, 93), (128, 26)]",0110 - B,1001 - B
,4.0,"(0, 2, 5, 6)","[(7, 7), (25, 93), (87, 139), (128, 26)]",0110 - B,1001 - B
,4.0,"(0, 2, 6, 7)","[(7, 7), (25, 93), (128, 26), (249, 19)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(7, 7), (87, 139), (128, 26), (249, 19)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
