PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(158, 251)",2.0,"(0, 1)","[(158, 251), (249, 184)]",01 - B,10 - B
"(249, 184)",2.0,"(0, 3)","[(158, 251), (185, 208)]",01 - B,10 - B
"(219, 174)",2.0,"(0, 5)","[(158, 251), (154, 216)]",01 - B,10 - B
"(185, 208)",2.0,"(0, 6)","[(158, 251), (126, 190)]",01 - B,10 - B
"(172, 207)",2.0,"(0, 7)","[(158, 251), (6, 10)]",00 - M,11 - M
"(154, 216)",2.0,"(1, 2)","[(249, 184), (219, 174)]",10 - B,01 - B
"(126, 190)",2.0,"(1, 7)","[(249, 184), (6, 10)]",10 - B,01 - B
"(6, 10)",2.0,"(2, 7)","[(219, 174), (6, 10)]",00 - M,11 - M
,2.0,"(6, 7)","[(126, 190), (6, 10)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(158, 251), (249, 184), (219, 174)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(158, 251), (249, 184), (185, 208)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(158, 251), (185, 208), (154, 216)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(158, 251), (172, 207), (154, 216)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(158, 251), (154, 216), (126, 190)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(158, 251), (126, 190), (6, 10)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(249, 184), (219, 174), (185, 208)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(249, 184), (219, 174), (6, 10)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(219, 174), (126, 190), (6, 10)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(154, 216), (126, 190), (6, 10)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(158, 251), (249, 184), (219, 174), (185, 208)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(158, 251), (249, 184), (185, 208), (172, 207)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(158, 251), (249, 184), (185, 208), (154, 216)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(158, 251), (185, 208), (172, 207), (154, 216)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(158, 251), (172, 207), (154, 216), (126, 190)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(158, 251), (154, 216), (126, 190), (6, 10)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
