PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(11, 153)",2.0,"(0, 1)","[(11, 153), (62, 195)]",01 - B,10 - B
"(62, 195)",2.0,"(0, 7)","[(11, 153), (6, 36)]",01 - B,10 - B
"(189, 220)",2.0,"(1, 2)","[(62, 195), (189, 220)]",10 - B,01 - B
"(188, 182)",2.0,"(2, 3)","[(189, 220), (188, 182)]",01 - B,10 - B
"(112, 161)",2.0,"(2, 5)","[(189, 220), (249, 122)]",00 - M,11 - M
"(249, 122)",2.0,"(3, 5)","[(188, 182), (249, 122)]",10 - B,01 - B
"(50, 131)",2.0,"(5, 7)","[(249, 122), (6, 36)]",01 - B,10 - B
"(6, 36)",2.0,"(6, 7)","[(50, 131), (6, 36)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(11, 153), (62, 195), (189, 220)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(11, 153), (62, 195), (50, 131)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(11, 153), (62, 195), (6, 36)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(11, 153), (50, 131), (6, 36)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(62, 195), (189, 220), (188, 182)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(189, 220), (188, 182), (249, 122)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(188, 182), (249, 122), (6, 36)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(249, 122), (50, 131), (6, 36)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(11, 153), (62, 195), (189, 220), (188, 182)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(11, 153), (62, 195), (189, 220), (112, 161)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(11, 153), (62, 195), (189, 220), (50, 131)]",0100 - I,1011 - I
,4.0,"(0, 1, 4, 6)","[(11, 153), (62, 195), (112, 161), (50, 131)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(11, 153), (62, 195), (50, 131), (6, 36)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(11, 153), (112, 161), (50, 131), (6, 36)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(11, 153), (249, 122), (50, 131), (6, 36)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
