PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(148, 210)",2.0,"(0, 1)","[(148, 210), (235, 111)]",01 - B,10 - B
"(235, 111)",2.0,"(0, 4)","[(148, 210), (199, 114)]",01 - B,10 - B
"(254, 71)",2.0,"(0, 6)","[(148, 210), (37, 66)]",00 - M,11 - M
"(218, 95)",2.0,"(0, 7)","[(148, 210), (8, 47)]",01 - B,10 - B
"(199, 114)",2.0,"(1, 2)","[(235, 111), (254, 71)]",10 - B,01 - B
"(183, 77)",2.0,"(2, 3)","[(254, 71), (218, 95)]",00 - M,11 - M
"(37, 66)",2.0,"(2, 5)","[(254, 71), (183, 77)]",01 - B,10 - B
"(8, 47)",2.0,"(2, 7)","[(254, 71), (8, 47)]",01 - B,10 - B
,2.0,"(6, 7)","[(37, 66), (8, 47)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(148, 210), (235, 111), (254, 71)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(148, 210), (235, 111), (199, 114)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(148, 210), (199, 114), (37, 66)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(148, 210), (37, 66), (8, 47)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(235, 111), (254, 71), (218, 95)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(254, 71), (218, 95), (183, 77)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(254, 71), (183, 77), (8, 47)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(254, 71), (37, 66), (8, 47)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(183, 77), (37, 66), (8, 47)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(148, 210), (235, 111), (254, 71), (218, 95)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(148, 210), (235, 111), (254, 71), (199, 114)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(148, 210), (235, 111), (218, 95), (199, 114)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(148, 210), (235, 111), (199, 114), (37, 66)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(148, 210), (199, 114), (37, 66), (8, 47)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(148, 210), (183, 77), (37, 66), (8, 47)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
