PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(64, 238)",2.0,"(0, 1)","[(64, 238), (234, 139)]",01 - B,10 - B
"(234, 139)",2.0,"(0, 5)","[(64, 238), (77, 199)]",01 - B,10 - B
"(163, 105)",2.0,"(0, 7)","[(64, 238), (22, 17)]",01 - B,10 - B
"(132, 112)",2.0,"(1, 2)","[(234, 139), (163, 105)]",10 - B,01 - B
"(95, 175)",2.0,"(1, 7)","[(234, 139), (22, 17)]",11 - M,00 - M
"(77, 199)",2.0,"(2, 7)","[(163, 105), (22, 17)]",01 - B,10 - B
"(76, 184)",2.0,"(3, 7)","[(132, 112), (22, 17)]",01 - B,10 - B
"(22, 17)",2.0,"(6, 7)","[(76, 184), (22, 17)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(64, 238), (234, 139), (163, 105)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(64, 238), (234, 139), (77, 199)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(64, 238), (77, 199), (76, 184)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(64, 238), (77, 199), (22, 17)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(64, 238), (76, 184), (22, 17)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(234, 139), (163, 105), (132, 112)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(234, 139), (163, 105), (22, 17)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(163, 105), (132, 112), (22, 17)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(132, 112), (76, 184), (22, 17)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(77, 199), (76, 184), (22, 17)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(64, 238), (234, 139), (163, 105), (132, 112)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(64, 238), (234, 139), (163, 105), (95, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(64, 238), (234, 139), (163, 105), (77, 199)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(64, 238), (234, 139), (95, 175), (77, 199)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(64, 238), (234, 139), (77, 199), (76, 184)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(64, 238), (95, 175), (77, 199), (76, 184)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(64, 238), (77, 199), (76, 184), (22, 17)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
