PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(10, 171)",2.0,"(0, 1)","[(10, 171), (101, 199)]",01 - B,10 - B
"(101, 199)",2.0,"(0, 7)","[(10, 171), (21, 41)]",01 - B,10 - B
"(245, 215)",2.0,"(1, 2)","[(101, 199), (245, 215)]",10 - B,01 - B
"(221, 204)",2.0,"(2, 3)","[(245, 215), (221, 204)]",01 - B,10 - B
"(103, 183)",2.0,"(2, 7)","[(245, 215), (21, 41)]",01 - B,10 - B
"(109, 176)",2.0,"(3, 7)","[(221, 204), (21, 41)]",11 - M,00 - M
"(99, 169)",2.0,"(6, 7)","[(99, 169), (21, 41)]",01 - B,10 - B
"(21, 41)",3.0,"(0, 1, 2)","[(10, 171), (101, 199), (245, 215)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(10, 171), (101, 199), (103, 183)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(10, 171), (101, 199), (21, 41)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(10, 171), (99, 169), (21, 41)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(101, 199), (245, 215), (221, 204)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(245, 215), (221, 204), (109, 176)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(245, 215), (221, 204), (21, 41)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(221, 204), (99, 169), (21, 41)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(109, 176), (99, 169), (21, 41)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(10, 171), (101, 199), (245, 215), (221, 204)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(10, 171), (101, 199), (245, 215), (103, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(10, 171), (101, 199), (103, 183), (109, 176)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(10, 171), (101, 199), (103, 183), (99, 169)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(10, 171), (101, 199), (103, 183), (21, 41)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(10, 171), (101, 199), (99, 169), (21, 41)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(10, 171), (103, 183), (99, 169), (21, 41)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(10, 171), (109, 176), (99, 169), (21, 41)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
