PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(2, 30)",2.0,"(0, 1)","[(2, 30), (106, 195)]",01 - B,10 - B
"(106, 195)",2.0,"(0, 6)","[(2, 30), (113, 66)]",01 - B,10 - B
"(153, 235)",2.0,"(0, 7)","[(2, 30), (253, 21)]",01 - B,10 - B
"(128, 185)",2.0,"(1, 2)","[(106, 195), (153, 235)]",10 - B,01 - B
"(129, 154)",2.0,"(2, 3)","[(153, 235), (128, 185)]",01 - B,10 - B
"(200, 107)",2.0,"(2, 5)","[(153, 235), (200, 107)]",00 - M,11 - M
"(113, 66)",2.0,"(2, 7)","[(153, 235), (253, 21)]",01 - B,10 - B
"(253, 21)",2.0,"(5, 7)","[(200, 107), (253, 21)]",01 - B,10 - B
,2.0,"(6, 7)","[(113, 66), (253, 21)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(2, 30), (106, 195), (153, 235)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(2, 30), (106, 195), (128, 185)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(2, 30), (106, 195), (113, 66)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(2, 30), (129, 154), (113, 66)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(2, 30), (113, 66), (253, 21)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(106, 195), (153, 235), (128, 185)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(153, 235), (128, 185), (200, 107)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(153, 235), (200, 107), (253, 21)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(200, 107), (113, 66), (253, 21)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(2, 30), (106, 195), (153, 235), (128, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(2, 30), (106, 195), (128, 185), (129, 154)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(2, 30), (106, 195), (128, 185), (113, 66)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(2, 30), (106, 195), (129, 154), (113, 66)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(2, 30), (129, 154), (113, 66), (253, 21)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(2, 30), (200, 107), (113, 66), (253, 21)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
