PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(247, 89)",2.0,"(0, 1)","[(247, 89), (246, 60)]",01 - B,10 - B
"(246, 60)",2.0,"(0, 7)","[(247, 89), (218, 172)]",01 - B,10 - B
"(8, 163)",2.0,"(1, 2)","[(246, 60), (8, 163)]",10 - B,01 - B
"(55, 178)",2.0,"(2, 3)","[(8, 163), (55, 178)]",01 - B,10 - B
"(73, 192)",2.0,"(2, 4)","[(8, 163), (73, 192)]",00 - M,11 - M
"(219, 121)",2.0,"(3, 4)","[(55, 178), (73, 192)]",10 - B,01 - B
"(213, 155)",2.0,"(4, 7)","[(73, 192), (218, 172)]",01 - B,10 - B
"(218, 172)",2.0,"(6, 7)","[(213, 155), (218, 172)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(247, 89), (246, 60), (8, 163)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(247, 89), (246, 60), (219, 121)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(247, 89), (246, 60), (218, 172)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(247, 89), (213, 155), (218, 172)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(246, 60), (8, 163), (55, 178)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(8, 163), (55, 178), (73, 192)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(55, 178), (73, 192), (218, 172)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(73, 192), (213, 155), (218, 172)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(219, 121), (213, 155), (218, 172)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(247, 89), (246, 60), (8, 163), (55, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(247, 89), (246, 60), (8, 163), (219, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(247, 89), (246, 60), (219, 121), (213, 155)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(247, 89), (246, 60), (219, 121), (218, 172)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(247, 89), (246, 60), (213, 155), (218, 172)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(247, 89), (219, 121), (213, 155), (218, 172)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
