PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(216, 144)",2.0,"(0, 1)","[(216, 144), (241, 104)]",01 - B,10 - B
"(241, 104)",2.0,"(0, 7)","[(216, 144), (65, 252)]",01 - B,10 - B
"(246, 46)",2.0,"(1, 2)","[(241, 104), (246, 46)]",10 - B,01 - B
"(10, 6)",2.0,"(2, 3)","[(246, 46), (10, 6)]",01 - B,10 - B
"(99, 115)",2.0,"(3, 4)","[(10, 6), (99, 115)]",10 - B,01 - B
"(146, 143)",2.0,"(3, 6)","[(10, 6), (68, 191)]",10 - B,01 - B
"(68, 191)",2.0,"(3, 7)","[(10, 6), (65, 252)]",11 - M,00 - M
"(65, 252)",2.0,"(6, 7)","[(68, 191), (65, 252)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(216, 144), (241, 104), (246, 46)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(216, 144), (241, 104), (65, 252)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(216, 144), (68, 191), (65, 252)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(241, 104), (246, 46), (10, 6)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(246, 46), (10, 6), (99, 115)]",010 - I,101 - I
,3.0,"(3, 4, 6)","[(10, 6), (99, 115), (68, 191)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(10, 6), (68, 191), (65, 252)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(99, 115), (68, 191), (65, 252)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(146, 143), (68, 191), (65, 252)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(216, 144), (241, 104), (246, 46), (10, 6)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(216, 144), (241, 104), (246, 46), (146, 143)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(216, 144), (241, 104), (246, 46), (65, 252)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(216, 144), (241, 104), (146, 143), (65, 252)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(216, 144), (241, 104), (68, 191), (65, 252)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(216, 144), (146, 143), (68, 191), (65, 252)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
