PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(78, 180)",2.0,"(0, 1)","[(78, 180), (183, 166)]",01 - B,10 - B
"(183, 166)",2.0,"(0, 6)","[(78, 180), (115, 137)]",01 - B,10 - B
"(239, 129)",2.0,"(0, 7)","[(78, 180), (19, 76)]",00 - M,11 - M
"(202, 126)",2.0,"(1, 2)","[(183, 166), (239, 129)]",10 - B,01 - B
"(187, 130)",2.0,"(2, 3)","[(239, 129), (202, 126)]",01 - B,10 - B
"(167, 114)",2.0,"(2, 5)","[(239, 129), (167, 114)]",01 - B,10 - B
"(115, 137)",2.0,"(2, 7)","[(239, 129), (19, 76)]",00 - M,11 - M
"(19, 76)",2.0,"(5, 7)","[(167, 114), (19, 76)]",10 - B,01 - B
,2.0,"(6, 7)","[(115, 137), (19, 76)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(78, 180), (183, 166), (239, 129)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(78, 180), (183, 166), (115, 137)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(78, 180), (115, 137), (19, 76)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(183, 166), (239, 129), (202, 126)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(239, 129), (202, 126), (187, 130)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(239, 129), (202, 126), (167, 114)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(239, 129), (167, 114), (19, 76)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(202, 126), (167, 114), (19, 76)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(167, 114), (115, 137), (19, 76)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(78, 180), (183, 166), (239, 129), (202, 126)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(78, 180), (183, 166), (239, 129), (187, 130)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(78, 180), (183, 166), (239, 129), (115, 137)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(78, 180), (183, 166), (187, 130), (115, 137)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(78, 180), (183, 166), (115, 137), (19, 76)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(78, 180), (167, 114), (115, 137), (19, 76)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
