PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(33, 14)",2.0,"(0, 1)","[(33, 14), (51, 241)]",01 - B,10 - B
"(51, 241)",2.0,"(0, 3)","[(33, 14), (73, 183)]",01 - B,10 - B
"(60, 228)",2.0,"(0, 4)","[(33, 14), (109, 112)]",00 - M,11 - M
"(73, 183)",2.0,"(0, 6)","[(33, 14), (139, 63)]",01 - B,10 - B
"(109, 112)",2.0,"(0, 7)","[(33, 14), (223, 50)]",00 - M,11 - M
"(137, 74)",2.0,"(1, 2)","[(51, 241), (60, 228)]",10 - B,01 - B
"(139, 63)",2.0,"(1, 7)","[(51, 241), (223, 50)]",10 - B,01 - B
"(223, 50)",2.0,"(2, 7)","[(60, 228), (223, 50)]",00 - M,11 - M
,2.0,"(5, 7)","[(137, 74), (223, 50)]",10 - B,01 - B
,2.0,"(6, 7)","[(139, 63), (223, 50)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(33, 14), (51, 241), (60, 228)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(33, 14), (51, 241), (73, 183)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(33, 14), (73, 183), (109, 112)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(33, 14), (109, 112), (139, 63)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(33, 14), (137, 74), (139, 63)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(33, 14), (139, 63), (223, 50)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(51, 241), (60, 228), (73, 183)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(51, 241), (60, 228), (223, 50)]",100 - I,011 - I
,3.0,"(2, 5, 7)","[(60, 228), (137, 74), (223, 50)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(137, 74), (139, 63), (223, 50)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(33, 14), (51, 241), (60, 228), (73, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(33, 14), (51, 241), (73, 183), (109, 112)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(33, 14), (73, 183), (109, 112), (139, 63)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(33, 14), (109, 112), (137, 74), (139, 63)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(33, 14), (137, 74), (139, 63), (223, 50)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
