PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(4, 52)",2.0,"(0, 1)","[(4, 52), (59, 180)]",01 - B,10 - B
"(59, 180)",2.0,"(0, 5)","[(4, 52), (37, 80)]",01 - B,10 - B
"(85, 203)",2.0,"(0, 7)","[(4, 52), (255, 128)]",01 - B,10 - B
"(84, 183)",2.0,"(1, 2)","[(59, 180), (85, 203)]",10 - B,01 - B
"(89, 139)",2.0,"(2, 3)","[(85, 203), (84, 183)]",01 - B,10 - B
"(37, 80)",2.0,"(2, 7)","[(85, 203), (255, 128)]",01 - B,10 - B
"(180, 141)",2.0,"(6, 7)","[(180, 141), (255, 128)]",01 - B,10 - B
"(255, 128)",3.0,"(0, 1, 2)","[(4, 52), (59, 180), (85, 203)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(4, 52), (59, 180), (37, 80)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(4, 52), (89, 139), (37, 80)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(4, 52), (37, 80), (255, 128)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(4, 52), (180, 141), (255, 128)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(59, 180), (85, 203), (84, 183)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(85, 203), (84, 183), (255, 128)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(85, 203), (180, 141), (255, 128)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(89, 139), (180, 141), (255, 128)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(37, 80), (180, 141), (255, 128)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(4, 52), (59, 180), (85, 203), (84, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(4, 52), (59, 180), (85, 203), (37, 80)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(4, 52), (59, 180), (84, 183), (37, 80)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(4, 52), (59, 180), (89, 139), (37, 80)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(4, 52), (89, 139), (37, 80), (180, 141)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(4, 52), (89, 139), (37, 80), (255, 128)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(4, 52), (37, 80), (180, 141), (255, 128)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
