PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(1, 2)",2.0,"(0, 1)","[(1, 2), (94, 254)]",01 - B,10 - B
"(94, 254)",2.0,"(0, 3)","[(1, 2), (90, 62)]",01 - B,10 - B
"(157, 130)",2.0,"(0, 4)","[(1, 2), (111, 41)]",00 - M,11 - M
"(90, 62)",2.0,"(0, 6)","[(1, 2), (149, 17)]",01 - B,10 - B
"(111, 41)",2.0,"(0, 7)","[(1, 2), (255, 5)]",01 - B,10 - B
"(174, 43)",2.0,"(1, 2)","[(94, 254), (157, 130)]",10 - B,01 - B
"(149, 17)",2.0,"(1, 7)","[(94, 254), (255, 5)]",11 - M,00 - M
"(255, 5)",2.0,"(2, 7)","[(157, 130), (255, 5)]",01 - B,10 - B
,2.0,"(5, 7)","[(174, 43), (255, 5)]",01 - B,10 - B
,2.0,"(6, 7)","[(149, 17), (255, 5)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(1, 2), (94, 254), (157, 130)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(1, 2), (94, 254), (90, 62)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(1, 2), (90, 62), (111, 41)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(1, 2), (111, 41), (149, 17)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(1, 2), (149, 17), (255, 5)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(94, 254), (157, 130), (90, 62)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(94, 254), (157, 130), (174, 43)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(94, 254), (157, 130), (255, 5)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(157, 130), (174, 43), (255, 5)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(174, 43), (149, 17), (255, 5)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(1, 2), (94, 254), (157, 130), (90, 62)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(1, 2), (94, 254), (90, 62), (111, 41)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(1, 2), (90, 62), (111, 41), (149, 17)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(1, 2), (111, 41), (149, 17), (255, 5)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(1, 2), (174, 43), (149, 17), (255, 5)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
