PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(7, 52)",2.0,"(0, 1)","[(7, 52), (72, 139)]",01 - B,10 - B
"(72, 139)",2.0,"(0, 5)","[(7, 52), (105, 88)]",01 - B,10 - B
"(183, 205)",2.0,"(0, 7)","[(7, 52), (249, 89)]",01 - B,10 - B
"(177, 162)",2.0,"(1, 2)","[(72, 139), (183, 205)]",10 - B,01 - B
"(190, 138)",2.0,"(2, 3)","[(183, 205), (177, 162)]",01 - B,10 - B
"(105, 88)",2.0,"(2, 7)","[(183, 205), (249, 89)]",01 - B,10 - B
"(184, 96)",2.0,"(4, 7)","[(190, 138), (249, 89)]",01 - B,10 - B
"(249, 89)",2.0,"(6, 7)","[(184, 96), (249, 89)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(7, 52), (72, 139), (183, 205)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(7, 52), (72, 139), (105, 88)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(7, 52), (105, 88), (184, 96)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(7, 52), (105, 88), (249, 89)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(7, 52), (184, 96), (249, 89)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(72, 139), (183, 205), (177, 162)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(183, 205), (177, 162), (190, 138)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(183, 205), (177, 162), (249, 89)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(183, 205), (190, 138), (249, 89)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(190, 138), (184, 96), (249, 89)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(105, 88), (184, 96), (249, 89)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(7, 52), (72, 139), (183, 205), (177, 162)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(7, 52), (72, 139), (183, 205), (105, 88)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(7, 52), (72, 139), (177, 162), (105, 88)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(7, 52), (72, 139), (105, 88), (184, 96)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(7, 52), (105, 88), (184, 96), (249, 89)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
