PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100011,10011100
"(129, 167)",2.0,"(0, 1)","[(129, 167), (242, 181)]",01 - B,10 - B
"(242, 181)",2.0,"(0, 2)","[(129, 167), (171, 169)]",01 - B,10 - B
"(171, 169)",2.0,"(0, 6)","[(129, 167), (90, 132)]",01 - B,10 - B
"(206, 166)",2.0,"(0, 7)","[(129, 167), (7, 67)]",01 - B,10 - B
"(174, 163)",2.0,"(1, 2)","[(242, 181), (171, 169)]",11 - M,00 - M
"(95, 129)",2.0,"(1, 3)","[(242, 181), (206, 166)]",10 - B,01 - B
"(90, 132)",2.0,"(1, 7)","[(242, 181), (7, 67)]",11 - M,00 - M
"(7, 67)",2.0,"(3, 7)","[(206, 166), (7, 67)]",01 - B,10 - B
,2.0,"(5, 7)","[(95, 129), (7, 67)]",01 - B,10 - B
,2.0,"(6, 7)","[(90, 132), (7, 67)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(129, 167), (242, 181), (171, 169)]",011 - I,100 - I
,3.0,"(0, 2, 4)","[(129, 167), (171, 169), (174, 163)]",010 - I,101 - I
,3.0,"(0, 2, 6)","[(129, 167), (171, 169), (90, 132)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(129, 167), (95, 129), (90, 132)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(129, 167), (90, 132), (7, 67)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(242, 181), (171, 169), (206, 166)]",110 - I,001 - I
,3.0,"(1, 3, 4)","[(242, 181), (206, 166), (174, 163)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(242, 181), (206, 166), (7, 67)]",101 - I,010 - I
,3.0,"(3, 5, 7)","[(206, 166), (95, 129), (7, 67)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(95, 129), (90, 132), (7, 67)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(129, 167), (242, 181), (171, 169), (206, 166)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(129, 167), (242, 181), (171, 169), (174, 163)]",0110 - B,1001 - B
,4.0,"(0, 2, 4, 6)","[(129, 167), (171, 169), (174, 163), (90, 132)]",0101 - B,1010 - B
,4.0,"(0, 2, 5, 6)","[(129, 167), (171, 169), (95, 129), (90, 132)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(129, 167), (95, 129), (90, 132), (7, 67)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
