PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(6, 101)",2.0,"(0, 1)","[(6, 101), (80, 248)]",01 - B,10 - B
"(80, 248)",2.0,"(0, 4)","[(6, 101), (62, 128)]",01 - B,10 - B
"(163, 221)",2.0,"(0, 7)","[(6, 101), (250, 6)]",01 - B,10 - B
"(220, 249)",2.0,"(1, 2)","[(80, 248), (163, 221)]",10 - B,01 - B
"(62, 128)",2.0,"(1, 3)","[(80, 248), (220, 249)]",10 - B,01 - B
"(208, 147)",2.0,"(2, 3)","[(163, 221), (220, 249)]",00 - M,11 - M
"(211, 84)",2.0,"(3, 5)","[(220, 249), (208, 147)]",01 - B,10 - B
"(250, 6)",2.0,"(3, 7)","[(220, 249), (250, 6)]",01 - B,10 - B
,2.0,"(6, 7)","[(211, 84), (250, 6)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(6, 101), (80, 248), (163, 221)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(6, 101), (80, 248), (62, 128)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(6, 101), (62, 128), (250, 6)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(6, 101), (211, 84), (250, 6)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(80, 248), (163, 221), (220, 249)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(163, 221), (220, 249), (208, 147)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(220, 249), (208, 147), (250, 6)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(220, 249), (211, 84), (250, 6)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(208, 147), (211, 84), (250, 6)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(6, 101), (80, 248), (163, 221), (220, 249)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(6, 101), (80, 248), (163, 221), (62, 128)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(6, 101), (80, 248), (62, 128), (211, 84)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(6, 101), (80, 248), (62, 128), (250, 6)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(6, 101), (62, 128), (211, 84), (250, 6)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(6, 101), (208, 147), (211, 84), (250, 6)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
