PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(10, 56)",2.0,"(0, 1)","[(10, 56), (215, 250)]",01 - B,10 - B
"(215, 250)",2.0,"(0, 5)","[(10, 56), (97, 73)]",01 - B,10 - B
"(214, 223)",2.0,"(0, 6)","[(10, 56), (162, 29)]",01 - B,10 - B
"(190, 199)",2.0,"(0, 7)","[(10, 56), (246, 5)]",00 - M,11 - M
"(160, 162)",2.0,"(1, 2)","[(215, 250), (214, 223)]",10 - B,01 - B
"(97, 73)",2.0,"(1, 7)","[(215, 250), (246, 5)]",10 - B,01 - B
"(162, 29)",2.0,"(2, 7)","[(214, 223), (246, 5)]",00 - M,11 - M
"(246, 5)",2.0,"(6, 7)","[(162, 29), (246, 5)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(10, 56), (215, 250), (214, 223)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(10, 56), (215, 250), (190, 199)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(10, 56), (215, 250), (160, 162)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(10, 56), (215, 250), (97, 73)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(10, 56), (160, 162), (97, 73)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(10, 56), (97, 73), (162, 29)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(10, 56), (162, 29), (246, 5)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(215, 250), (214, 223), (190, 199)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(215, 250), (214, 223), (246, 5)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(214, 223), (162, 29), (246, 5)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(97, 73), (162, 29), (246, 5)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(10, 56), (215, 250), (214, 223), (190, 199)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(10, 56), (215, 250), (190, 199), (160, 162)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(10, 56), (215, 250), (160, 162), (97, 73)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(10, 56), (190, 199), (160, 162), (97, 73)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(10, 56), (160, 162), (97, 73), (162, 29)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(10, 56), (97, 73), (162, 29), (246, 5)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
