PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100011,10011100
"(65, 66)",2.0,"(0, 1)","[(65, 66), (149, 196)]",01 - B,10 - B
"(149, 196)",2.0,"(0, 6)","[(65, 66), (123, 103)]",01 - B,10 - B
"(160, 189)",2.0,"(0, 7)","[(65, 66), (166, 42)]",01 - B,10 - B
"(178, 199)",2.0,"(1, 2)","[(149, 196), (160, 189)]",11 - M,00 - M
"(137, 143)",2.0,"(1, 3)","[(149, 196), (178, 199)]",10 - B,01 - B
"(151, 131)",2.0,"(2, 3)","[(160, 189), (178, 199)]",10 - B,01 - B
"(123, 103)",2.0,"(3, 7)","[(178, 199), (166, 42)]",01 - B,10 - B
"(166, 42)",2.0,"(5, 7)","[(151, 131), (166, 42)]",01 - B,10 - B
,2.0,"(6, 7)","[(123, 103), (166, 42)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(65, 66), (149, 196), (160, 189)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(65, 66), (149, 196), (137, 143)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(65, 66), (149, 196), (123, 103)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(65, 66), (137, 143), (123, 103)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(65, 66), (123, 103), (166, 42)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(149, 196), (160, 189), (178, 199)]",110 - I,001 - I
,3.0,"(2, 3, 7)","[(160, 189), (178, 199), (166, 42)]",101 - I,010 - I
,3.0,"(3, 5, 7)","[(178, 199), (151, 131), (166, 42)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(151, 131), (123, 103), (166, 42)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(65, 66), (149, 196), (160, 189), (178, 199)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(65, 66), (149, 196), (160, 189), (137, 143)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(65, 66), (149, 196), (137, 143), (123, 103)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(65, 66), (137, 143), (151, 131), (123, 103)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(65, 66), (137, 143), (123, 103), (166, 42)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(65, 66), (151, 131), (123, 103), (166, 42)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
