PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(252, 42)",2.0,"(0, 1)","[(252, 42), (3, 21)]",01 - B,10 - B
"(3, 21)",2.0,"(0, 4)","[(252, 42), (218, 62)]",01 - B,10 - B
"(20, 119)",2.0,"(0, 7)","[(252, 42), (247, 213)]",01 - B,10 - B
"(21, 143)",2.0,"(1, 2)","[(3, 21), (20, 119)]",10 - B,01 - B
"(218, 62)",2.0,"(1, 5)","[(3, 21), (12, 235)]",10 - B,01 - B
"(12, 235)",2.0,"(3, 5)","[(21, 143), (12, 235)]",10 - B,01 - B
"(140, 137)",2.0,"(5, 7)","[(12, 235), (247, 213)]",01 - B,10 - B
"(247, 213)",2.0,"(6, 7)","[(140, 137), (247, 213)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(252, 42), (3, 21), (20, 119)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(252, 42), (3, 21), (218, 62)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(252, 42), (218, 62), (247, 213)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 42), (140, 137), (247, 213)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(3, 21), (20, 119), (21, 143)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(3, 21), (20, 119), (12, 235)]",100 - I,011 - I
,3.0,"(1, 3, 5)","[(3, 21), (21, 143), (12, 235)]",110 - I,001 - I
,3.0,"(2, 3, 5)","[(20, 119), (21, 143), (12, 235)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(21, 143), (12, 235), (247, 213)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(12, 235), (140, 137), (247, 213)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(252, 42), (3, 21), (20, 119), (21, 143)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(252, 42), (3, 21), (20, 119), (218, 62)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(252, 42), (3, 21), (218, 62), (140, 137)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(252, 42), (3, 21), (218, 62), (247, 213)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(252, 42), (218, 62), (140, 137), (247, 213)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(252, 42), (12, 235), (140, 137), (247, 213)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
