PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(86, 30)",2.0,"(0, 1)","[(86, 30), (85, 65)]",01 - B,10 - B
"(85, 65)",2.0,"(0, 7)","[(86, 30), (171, 178)]",01 - B,10 - B
"(95, 229)",2.0,"(1, 2)","[(85, 65), (95, 229)]",10 - B,01 - B
"(106, 209)",2.0,"(2, 3)","[(95, 229), (106, 209)]",01 - B,10 - B
"(111, 210)",2.0,"(2, 4)","[(95, 229), (111, 210)]",00 - M,11 - M
"(136, 192)",2.0,"(2, 7)","[(95, 229), (171, 178)]",01 - B,10 - B
"(137, 188)",2.0,"(5, 7)","[(136, 192), (171, 178)]",11 - M,00 - M
"(171, 178)",2.0,"(6, 7)","[(137, 188), (171, 178)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(86, 30), (85, 65), (95, 229)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(86, 30), (85, 65), (106, 209)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(86, 30), (85, 65), (137, 188)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(86, 30), (85, 65), (171, 178)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(86, 30), (137, 188), (171, 178)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(85, 65), (95, 229), (106, 209)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(95, 229), (106, 209), (111, 210)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(95, 229), (111, 210), (171, 178)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(95, 229), (136, 192), (171, 178)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(136, 192), (137, 188), (171, 178)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(86, 30), (85, 65), (95, 229), (106, 209)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(86, 30), (85, 65), (106, 209), (111, 210)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(86, 30), (85, 65), (106, 209), (137, 188)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(86, 30), (85, 65), (136, 192), (137, 188)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(86, 30), (85, 65), (137, 188), (171, 178)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(86, 30), (136, 192), (137, 188), (171, 178)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
