PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(1, 123)",2.0,"(0, 1)","[(1, 123), (254, 216)]",01 - B,10 - B
"(254, 216)",2.0,"(0, 5)","[(1, 123), (21, 122)]",01 - B,10 - B
"(235, 196)",2.0,"(0, 6)","[(1, 123), (45, 104)]",01 - B,10 - B
"(156, 166)",2.0,"(0, 7)","[(1, 123), (159, 40)]",00 - M,11 - M
"(79, 132)",2.0,"(1, 2)","[(254, 216), (235, 196)]",10 - B,01 - B
"(21, 122)",2.0,"(1, 7)","[(254, 216), (159, 40)]",10 - B,01 - B
"(45, 104)",2.0,"(2, 7)","[(235, 196), (159, 40)]",00 - M,11 - M
"(159, 40)",2.0,"(6, 7)","[(45, 104), (159, 40)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(1, 123), (254, 216), (235, 196)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(1, 123), (254, 216), (21, 122)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(1, 123), (79, 132), (21, 122)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(1, 123), (21, 122), (45, 104)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(1, 123), (45, 104), (159, 40)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(254, 216), (235, 196), (156, 166)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(254, 216), (235, 196), (159, 40)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(235, 196), (45, 104), (159, 40)]",010 - I,101 - I
,3.0,"(4, 6, 7)","[(79, 132), (45, 104), (159, 40)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(21, 122), (45, 104), (159, 40)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(1, 123), (254, 216), (235, 196), (156, 166)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(1, 123), (254, 216), (235, 196), (21, 122)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(1, 123), (254, 216), (156, 166), (21, 122)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(1, 123), (254, 216), (79, 132), (21, 122)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(1, 123), (156, 166), (79, 132), (21, 122)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(1, 123), (79, 132), (21, 122), (45, 104)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(1, 123), (21, 122), (45, 104), (159, 40)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
