PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(77, 192)",2.0,"(0, 1)","[(77, 192), (106, 200)]",01 - B,10 - B
"(106, 200)",2.0,"(0, 6)","[(77, 192), (80, 165)]",00 - M,11 - M
"(198, 166)",2.0,"(0, 7)","[(77, 192), (64, 38)]",01 - B,10 - B
"(142, 168)",2.0,"(1, 2)","[(106, 200), (198, 166)]",10 - B,01 - B
"(135, 162)",2.0,"(2, 3)","[(198, 166), (142, 168)]",01 - B,10 - B
"(108, 173)",2.0,"(2, 7)","[(198, 166), (64, 38)]",01 - B,10 - B
"(80, 165)",2.0,"(4, 7)","[(135, 162), (64, 38)]",01 - B,10 - B
"(64, 38)",2.0,"(6, 7)","[(80, 165), (64, 38)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(77, 192), (106, 200), (198, 166)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(77, 192), (106, 200), (108, 173)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(77, 192), (106, 200), (80, 165)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(77, 192), (80, 165), (64, 38)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(106, 200), (198, 166), (142, 168)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(198, 166), (142, 168), (135, 162)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(198, 166), (142, 168), (64, 38)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(198, 166), (135, 162), (64, 38)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(135, 162), (80, 165), (64, 38)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(108, 173), (80, 165), (64, 38)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(77, 192), (106, 200), (198, 166), (142, 168)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(77, 192), (106, 200), (198, 166), (108, 173)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(77, 192), (106, 200), (142, 168), (108, 173)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(77, 192), (106, 200), (108, 173), (80, 165)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(77, 192), (106, 200), (80, 165), (64, 38)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(77, 192), (108, 173), (80, 165), (64, 38)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
