PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001011,10110100
"(38, 226)",2.0,"(0, 1)","[(38, 226), (217, 197)]",01 - B,10 - B
"(217, 197)",2.0,"(0, 6)","[(38, 226), (44, 194)]",01 - B,10 - B
"(163, 159)",2.0,"(0, 7)","[(38, 226), (52, 30)]",01 - B,10 - B
"(111, 154)",2.0,"(1, 2)","[(217, 197), (163, 159)]",10 - B,01 - B
"(92, 169)",2.0,"(1, 7)","[(217, 197), (52, 30)]",11 - M,00 - M
"(56, 180)",2.0,"(2, 7)","[(163, 159), (52, 30)]",01 - B,10 - B
"(44, 194)",2.0,"(3, 7)","[(111, 154), (52, 30)]",01 - B,10 - B
"(52, 30)",2.0,"(5, 7)","[(56, 180), (52, 30)]",01 - B,10 - B
,2.0,"(6, 7)","[(44, 194), (52, 30)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(38, 226), (217, 197), (163, 159)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(38, 226), (217, 197), (44, 194)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(38, 226), (56, 180), (44, 194)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(38, 226), (44, 194), (52, 30)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(217, 197), (163, 159), (111, 154)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(217, 197), (163, 159), (52, 30)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(163, 159), (111, 154), (52, 30)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(111, 154), (92, 169), (52, 30)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(111, 154), (56, 180), (52, 30)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(56, 180), (44, 194), (52, 30)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(38, 226), (217, 197), (163, 159), (111, 154)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(38, 226), (217, 197), (163, 159), (92, 169)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(38, 226), (217, 197), (163, 159), (44, 194)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(38, 226), (217, 197), (56, 180), (44, 194)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(38, 226), (92, 169), (56, 180), (44, 194)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(38, 226), (56, 180), (44, 194), (52, 30)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
