PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(253, 116)",2.0,"(0, 1)","[(253, 116), (2, 33)]",01 - B,10 - B
"(2, 33)",2.0,"(0, 3)","[(253, 116), (175, 105)]",01 - B,10 - B
"(18, 53)",2.0,"(0, 6)","[(253, 116), (169, 180)]",01 - B,10 - B
"(175, 105)",2.0,"(0, 7)","[(253, 116), (123, 230)]",00 - M,11 - M
"(163, 158)",2.0,"(1, 2)","[(2, 33), (18, 53)]",10 - B,01 - B
"(156, 165)",2.0,"(1, 7)","[(2, 33), (123, 230)]",10 - B,01 - B
"(169, 180)",2.0,"(2, 7)","[(18, 53), (123, 230)]",00 - M,11 - M
"(123, 230)",2.0,"(6, 7)","[(169, 180), (123, 230)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(253, 116), (2, 33), (18, 53)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(253, 116), (2, 33), (175, 105)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(253, 116), (175, 105), (163, 158)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(253, 116), (175, 105), (169, 180)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(253, 116), (163, 158), (169, 180)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(253, 116), (169, 180), (123, 230)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(2, 33), (18, 53), (175, 105)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(2, 33), (18, 53), (123, 230)]",100 - I,011 - I
,3.0,"(2, 6, 7)","[(18, 53), (169, 180), (123, 230)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(156, 165), (169, 180), (123, 230)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(253, 116), (2, 33), (18, 53), (175, 105)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(253, 116), (2, 33), (175, 105), (163, 158)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(253, 116), (175, 105), (163, 158), (156, 165)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(253, 116), (175, 105), (163, 158), (169, 180)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(253, 116), (163, 158), (156, 165), (169, 180)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(253, 116), (163, 158), (169, 180), (123, 230)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(253, 116), (156, 165), (169, 180), (123, 230)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
